timestamp,x,y,theta
1771066591845025069,0.0,0.0,0.0
1771066591945155300,0.0,0.0,0.0
1771066592025063115,0.0,0.0,0.0
1771066592144975136,0.0,0.0,0.0
1771066592225442671,0.0,0.0,0.0
1771066592324963446,0.0,0.0,0.0
1771066592425069701,0.0,0.0,0.0
1771066592545021658,2.3770402794177157e-05,-1.3767212636983558e-09,-0.00012203611656056337
1771066592645020158,1.2711022108557432e-06,4.738067695492222e-12,9.705881908949138e-07
1771066592745082219,1.7604024711645674e-07,2.235413235393536e-11,1.5056263483743414e-05
1771066592825166497,1.7378912049283146e-07,2.2327710001012577e-11,1.5228276335851771e-05
1771066592925164527,1.7378448919670883e-07,2.2327641043468342e-11,1.522823075860989e-05
1771066593024946667,1.7378447951794014e-07,2.2327640896386963e-11,1.5228230749630614e-05
1771066593145048757,1.7378447949779346e-07,2.2327640896080227e-11,1.5228230749628846e-05
1771066593245024443,1.7378447949775182e-07,2.232764089607959e-11,1.5228230749628846e-05
1771066593345094577,1.7378447949775174e-07,2.232764089607959e-11,1.5228230749628846e-05
1771066593444963401,1.7378447949775174e-07,2.232764089607959e-11,1.5228230749628846e-05
1771066593524974159,1.7378447949775174e-07,2.232764089607959e-11,1.5228230749628846e-05
1771066593645065338,1.7378447949775174e-07,2.232764089607959e-11,1.5228230749628846e-05
1771066593725149695,1.3275828407396364e-06,3.98979485809728e-11,1.5228230749628846e-05
1771066593844976032,2.0659065166488606e-06,7.339321588299597e-11,1.243078072408811e-05
1771066593945151737,2.6311368832690917e-05,-8.173156098171454e-09,-0.000573630636459642
1771066594045066346,0.00010703188260228241,-1.2711808833998573e-07,-0.0019059314920172165
1771066594125185559,0.0007338383627990953,-1.2556734776590284e-06,-0.0015652005005083512
1771066594245103518,0.0017016140500325592,-2.367110963713474e-06,-0.0007721721682367212
1771066594325139933,0.0026829593948309786,-2.8465358511836527e-06,-0.0002219244673850501
1771066594445095924,0.0036162051632853865,-2.6575735239940655e-06,0.0003539947245460447
1771066594545047182,0.004671682456748591,-2.317252810280349e-06,0.00029495381007322175
1771066594625044063,0.005322362079885321,-2.0797315311530422e-06,0.0005925971118058397
1771066594745067832,0.0061809361986982,-1.0770208943926885e-06,0.0017363833183254727
1771066594845169195,0.007374479214057927,1.2373499493554729e-06,0.0020428775234681493
1771066594924962440,0.00816385071991146,3.0352351627744562e-06,0.0024018169629343613
1771066595044970950,0.009211500655784504,5.7366294568317495e-06,0.0026319426433116153
1771066595125181995,0.010812193416751487,1.0079570867158605e-05,0.0027302122883010294
1771066595245064034,0.012463927819803907,1.4900951457290865e-05,0.0031869374421743626
1771066595325061234,0.01446528051570687,2.145864673680223e-05,0.0034751282320176526
1771066595425077765,0.016502808580208063,2.90109020264001e-05,0.0038140368658383054
1771066595544965465,0.0182755974573541,3.6562891926693425e-05,0.0044648253362694615
1771066595645145465,0.020387435789807305,4.626959231354804e-05,0.004834212541264916
1771066595745050965,0.022425831383420646,5.6421455821800946e-05,0.00512320926821524
1771066595844966303,0.024249748399840076,6.619032583080525e-05,0.005497396119946995
1771066595945100747,0.026395407210082985,7.817791055550726e-05,0.005557889806545293
1771066596045067533,0.028485322522921304,8.896481971028943e-05,0.0049295350200606585
1771066596145044727,0.030436743949607752,9.803192122086897e-05,0.004683721049340733
1771066596245039335,0.033327861226637,0.00011095869061809867,0.004355739387655933
1771066596344961555,0.036454826857579746,0.0001237776657208602,0.0038556313505467427
1771066596445099664,0.039602778187528435,0.00013458875802306285,0.003157559046323422
1771066596544963764,0.04219292691519339,0.00014141387470281136,0.0020593164569775186
1771066596644982027,0.04616184069728224,0.00014799921798219453,0.001124363268666961
1771066596745068669,0.05145870901831917,0.00015200725058491364,-0.00019918898003481227
1771066596844972093,0.05777819696199216,0.0001456070995643034,-0.0014589348896939607
1771066596945087309,0.06382165245738303,0.00013549781406127032,-0.0023342509845919878
1771066597025855118,0.07201123334728604,0.00011426556676839027,-0.002750486287781244
1771066597125168603,0.08048278142002775,8.970582704744595e-05,-0.0025419163961650417
1771066597244980977,0.08798576897509239,7.07415902079181e-05,-0.002537379909033743
1771066597324983094,0.09764823419559421,5.545508716731266e-05,-0.0007916343262155841
1771066597445032608,0.1082406308997327,6.328064408847218e-05,0.0015303192784782826
1771066597545070856,0.11843953693130442,7.73422745155931e-05,0.0020084911860143335
1771066597645064451,0.12685107500747922,9.256805669261025e-05,0.0012721901444788233
1771066597725215079,0.13713638332528583,9.986475061023067e-05,0.0006629458705627037
1771066597825234302,0.14752218988305493,0.00010721758269874913,0.000655722089291504
1771066597945081852,0.1581647137778574,0.00010043559451369385,-0.0011718052688632166
1771066598024998377,0.16697201588392452,8.491860197154516e-05,-0.0018333462445790161
1771066598145032269,0.1776993829337396,5.6706672161951135e-05,-0.004039352165018495
1771066598245080245,0.18824695716426795,1.5456326213320983e-05,-0.004232490741031511
1771066598345070782,0.1968311383612772,-1.4714705375085632e-05,-0.002471856601804258
1771066598445057161,0.2071067042178818,-2.7342937348474884e-05,0.0005995134924778147
1771066598545084267,0.21751685067564558,-6.665610158438123e-06,0.002606085384937029
1771066598625106120,0.2276273087204786,3.30908178537658e-05,0.00452929368756855
1771066598745112981,0.23817271640689774,9.471446863433189e-05,0.00601858702054686
1771066598825137810,0.24685333421862207,0.0001463068143795132,0.0056631554932490055
1771066598945110286,0.25741174181512483,0.0001964093070919192,0.00389131288493472
1771066599045013867,0.2679858576115467,0.00022876515759161464,0.0024715881385936754
1771066599125132713,0.2767514293361441,0.0002545323823311951,0.0027180462924648223
1771066599245013995,0.2874761235821043,0.0002767401661587195,0.001814057689253297
1771066599345068772,0.2963381260832992,0.00029722584413648036,0.003011459090506266
1771066599445063105,0.3068437008002853,0.00033318310087722316,0.0032761656299612066
1771066599524980549,0.3173882243548107,0.00038806078730799253,0.005942665908421602
1771066599625156005,0.3259390298734654,0.0004422826715105882,0.006401039417797968
1771066599745134721,0.3364553275401334,0.0005207089956303013,0.008633451715654437
1771066599844974340,0.34698249296445915,0.0006070667846850612,0.00785190534227126
1771066599945052091,0.3557900621548394,0.0006710066133962917,0.006987094057303988
1771066600044969768,0.36658889086454494,0.000747748846410832,0.00662919679701494
1771066600144989297,0.3773621291048087,0.0007979078234887196,0.002982520922849456
1771066600244969352,0.38794369681481244,0.000825083120277586,0.0017037841317076308
1771066600324970734,0.39641106310577695,0.0008433309579728613,0.0026704074944798864
1771066600424977579,0.4067163847832803,0.0008838512448651438,0.005311875228391938
1771066600524968594,0.417288775120315,0.000950394027792745,0.007891996678178687
1771066600644972957,0.4260629236519969,0.0010289799471912516,0.010358052247939684
1771066600724985520,0.43659608776266146,0.0011353675959282702,0.009372206038955097
1771066600844974384,0.4472076540942733,0.001236783007116599,0.009349083385174746
1771066600925149565,0.45567802005648217,0.0013153439529346549,0.008822008036492282
1771066601025018649,0.4667738904995162,7.686457471671221e-05,0.008515243027476341
1771066601144970771,0.48086112464497194,-0.009064188721594136,0.003693314369084052
1771066601225158185,0.4935295399683095,-0.013867755027528567,0.0017436898075505417
1771066601324966362,0.5023676106139381,-0.013849251802678271,0.0019810200422651185
1771066601445084759,0.5130914882237316,-0.013828980248113546,0.0020626160977655246
1771066601525168947,0.5235448336759138,-0.0138019193561368,0.002616618128239621
1771066601644986604,0.5316880749266925,-0.013772502101560157,0.005068901190718078
1771066601745006874,0.5418638567422248,-0.013708004416023978,0.007556354971535089
1771066601844963412,0.5524617775795737,-0.013636045596942049,0.006786348840728223
1771066601925136288,0.562935710491918,-0.013567235284340212,0.006448328801214524
1771066602045137292,0.5716222938439521,-0.013523343816348227,0.0030556866642011695
1771066602125135446,0.5823842991760662,-0.01349713422157347,0.0012990876521556246
1771066602245161557,0.5930108061680492,-0.013487728268405247,0.00011841650238895597
1771066602344979080,0.6017635547506819,-0.01348514499505477,0.0007061546679779739
1771066602425132949,0.6121983785388478,-0.013470397100336035,0.0013849448904203468
1771066602545070963,0.6229723218820327,-0.01343821333892702,0.004007778338500868
1771066602645007222,0.6317262571534087,-0.013387391049313024,0.006920943723607249
1771066602745047648,0.6421787673970204,-0.013310276205849812,0.008192933081805952
1771066602825063635,0.6525937484459996,-0.01322305831359994,0.007985181921609234
1771066602945043068,0.6611717354399038,-0.013155267721567533,0.007981989743288967
1771066603044978624,0.6718290693512787,-0.013061200787982018,0.009417059905929314
1771066603125002115,0.6826194164580857,-0.012975428953564894,0.0073313561611244955
1771066603245058421,0.6915883696016916,-0.012911945768253632,0.006758250533714208
1771066603345065372,0.7021397658203622,-0.012849480738378853,0.004760788764705342
1771066603424938769,0.712767951882146,-0.012804241672892524,0.0042217642275784025
1771066603544966431,0.7211578772063449,-0.012758208083074016,0.006592605005818105
1771066603625173890,0.7316182214895496,-0.012675009181864868,0.010336915759508479
1771066603745088067,0.742091528569365,-0.012554673381606946,0.011960500549399091
1771066603845051806,0.7510294166665291,-0.012445233944155592,0.012898419231308607
1771066603925113059,0.7615797832092912,-0.012315102559884345,0.012092242444092358
1771066604044967332,0.7721805719674248,-0.01220651653104135,0.009734284981257911
1771066604125115668,0.7809163451051387,-0.01212528495297037,0.008905215082036153
1771066604245063617,0.7915974657096257,-0.01203936001658589,0.007271477619225113
1771066604325061078,0.8024378153116527,-0.011957250378547259,0.007573138804064064
1771066604445067708,0.811356185819956,-0.01189049377499194,0.007332569657158332
1771066604524974016,0.8219333717071938,-0.011803992340145838,0.0094171287722223
1771066604644972601,0.8319813431369492,-0.014388026680375553,0.011339349504039906
1771066604745102083,0.8420692209379286,-0.02148598517371664,0.016388042299206113
1771066604844961523,0.850600094701893,-0.02585237263265474,0.020545588671879583
1771066604924969804,0.8607001638957322,-0.025635381579338236,0.02283888494923599
1771066605025142948,0.8714302178725601,-0.025387890908778223,0.022679995338762523
1771066605125148243,0.8817831817086422,-0.025159040991103925,0.022002192470283052
1771066605225032219,0.8903246671661154,-0.024982208851021884,0.019199688508596296
1771066605324988812,0.9009786797337592,-0.02478710929073359,0.0173745304410842
1771066605445058911,0.9115897174899307,-0.024608105671752728,0.016086915365704623
1771066605545063094,0.9201074720011779,-0.024467404378077137,0.017186040643706768
1771066605625479327,0.9306179004615104,-0.024274469286994872,0.019394262045725766
1771066605745075929,0.9412393336608466,-0.024061288943446425,0.021465057691608315
1771066605845064412,0.9499803807813232,-0.023860047265433844,0.02437545714727903
1771066605945149548,0.9605777596750685,-0.023613098385400853,0.022114273151460438
1771066606025147969,0.9711344764840116,-0.023382957767062902,0.021316325254751925
1771066606124975987,0.9798149075157095,-0.02320038764568889,0.02045881935186663
1771066606245051084,0.9904034057546555,-0.022983029178743047,0.020608592122894842
1771066606344975484,1.0012130033535023,-0.022768419066061252,0.019012513614829134
1771066606424960509,1.0102464552670494,-0.022599649001918302,0.01850170758656369
1771066606544964481,1.0210757365899414,-0.022399296232180503,0.018380729333044583
1771066606625139055,1.0316323541773555,-0.02220467914832802,0.019098566732447936
1771066606745022108,1.0401310551677587,-0.02203479210021051,0.020732529266826935
1771066606845085041,1.0505458920229993,-0.021804513958750042,0.023466858452077126
1771066606945162081,1.0609773662770774,-0.021541989222659035,0.026499504281729723
1771066607044990970,1.0696707517703408,-0.02131417176873113,0.026565276402782504
1771066607144963761,1.0802252352632187,-0.021031061438999733,0.027246554000970365
1771066607224968532,1.090716246984489,-0.02075764419774935,0.025322963219962455
1771066607344986599,1.099318631199102,-0.020555262856344386,0.022516708800973166
1771066607445110947,1.1100060655720145,-0.020327312201019264,0.020699981367913484
1771066607525057838,1.120375800460057,-0.020110868036183026,0.021266832137661108
1771066607625044926,1.1311663521568032,-0.019876136985918585,0.02210521932806944
1771066607725068944,1.139740936863736,-0.019674342395319223,0.02453019192090175
1771066607845028100,1.1500869407782786,-0.01941607916869408,0.025389545912629333
1771066607925055303,1.1603752314602573,-0.019150372356043763,0.02659209077105588
1771066608044982367,1.1689347602466795,-0.018925624960037732,0.025594539227170646
1771066608124962460,1.1792626488259326,-0.018660253198622818,0.026144921835248594
1771066608244966139,1.187999023178249,-0.021165660519981012,0.026858488178543624
1771066608345022035,1.1944146879150639,-0.028338892780037095,0.025033910033569102
1771066608425040501,1.2003677339294658,-0.03279453450608852,0.024498943067958266
1771066608545038689,1.2109616789073485,-0.03254748936365828,0.02226875964788322
1771066608644942989,1.2215821657181145,-0.03230495465421318,0.022980772074142376
