t,t_rel,x,y,z,phi,theta,psi,vx,vy,vz,p,q,r,ref_x,ref_y,ref_z,ref_phi,ref_theta,ref_psi,ref_vx,ref_vy,ref_vz,ref_p,ref_q,ref_r,err_x,err_y,err_z,err_phi,err_theta,err_psi,err_vx,err_vy,err_vz,err_3d,err_vel_3d
3.210000,0.000000,-0.000035,-0.000251,0.026350,0.001829,-0.009327,-0.000015,-0.003104,-0.001424,0.838887,0.030955,-0.175614,0.000102,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000035,-0.000251,-0.973650,0.001829,-0.009327,-0.000015,-0.003104,-0.001424,0.838887,0.973650,0.838894
3.220000,0.010000,-0.000077,-0.000453,0.033070,0.002357,-0.011870,-0.000017,-0.004495,-0.002357,0.875075,0.034732,-0.198484,0.000244,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000077,-0.000453,-0.966930,0.002357,-0.011870,-0.000017,-0.004495,-0.002357,0.875075,0.966930,0.875090
3.230000,0.020000,-0.000122,-0.000477,0.041821,0.002843,-0.014509,-0.000020,-0.006010,-0.002658,0.903971,0.027840,-0.180620,0.000398,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000122,-0.000477,-0.958179,0.002843,-0.014509,-0.000020,-0.006010,-0.002658,0.903971,0.958180,0.903995
3.242000,0.032000,-0.000205,-0.000807,0.047742,0.003391,-0.017210,-0.000020,-0.008000,-0.004112,0.923917,0.025192,-0.181296,0.000713,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000205,-0.000807,-0.952258,0.003391,-0.017210,-0.000020,-0.008000,-0.004112,0.923917,0.952258,0.923961
3.250000,0.040000,-0.000323,-0.001040,0.057752,0.003804,-0.019587,-0.000017,-0.010195,-0.005202,0.943786,0.013193,-0.139553,0.000991,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000323,-0.001040,-0.942248,0.003804,-0.019587,-0.000017,-0.010195,-0.005202,0.943786,0.942248,0.943855
3.260000,0.050000,-0.000425,-0.001092,0.067190,0.003936,-0.020983,-0.000012,-0.012462,-0.005642,0.961418,-0.008701,-0.048557,0.000908,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000425,-0.001092,-0.932810,0.003936,-0.020983,-0.000012,-0.012462,-0.005642,0.961418,0.932811,0.961515
3.274000,0.064000,-0.000582,-0.001529,0.072547,0.004396,-0.023526,-0.000001,-0.014961,-0.007435,0.958992,-0.000352,-0.088670,0.001270,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000582,-0.001529,-0.927453,0.004396,-0.023526,-0.000001,-0.014961,-0.007435,0.958992,0.927455,0.959137
3.282000,0.072000,-0.000793,-0.001837,0.083206,0.004485,-0.024705,0.000013,-0.017756,-0.008742,0.971875,-0.017621,-0.023303,0.001624,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000793,-0.001837,-0.916794,0.004485,-0.024705,0.000013,-0.017756,-0.008742,0.971875,0.916796,0.972076
3.293000,0.083000,-0.001027,-0.002173,0.093131,0.004454,-0.025402,0.000032,-0.020545,-0.010091,0.977965,-0.027780,0.019337,0.001789,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.001027,-0.002173,-0.906869,0.004454,-0.025402,0.000032,-0.020545,-0.010091,0.977965,0.906873,0.978233
3.300000,0.090000,-0.001283,-0.002523,0.102640,0.004306,-0.025611,0.000055,-0.023375,-0.011437,0.982674,-0.039288,0.066970,0.001989,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.001283,-0.002523,-0.897360,0.004306,-0.025611,0.000055,-0.023375,-0.011437,0.982674,0.897365,0.983019
3.310000,0.100000,-0.001564,-0.002889,0.111988,0.003970,-0.024957,0.000078,-0.026056,-0.012745,0.981117,-0.047797,0.120564,0.001525,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.001564,-0.002889,-0.888012,0.003970,-0.024957,0.000078,-0.026056,-0.012745,0.981117,0.888018,0.981545
3.320000,0.110000,-0.001825,-0.003017,0.121799,0.003740,-0.025152,0.000110,-0.028553,-0.013143,0.980949,-0.040488,0.084852,0.002015,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.001825,-0.003017,-0.878201,0.003740,-0.025152,0.000110,-0.028553,-0.013143,0.980949,0.878208,0.981452
3.330000,0.120000,-0.002086,-0.003581,0.126664,0.003429,-0.024353,0.000140,-0.030825,-0.015001,0.963331,-0.041416,0.101058,0.002197,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.002086,-0.003581,-0.873336,0.003429,-0.024353,0.000140,-0.030825,-0.015001,0.963331,0.873346,0.963941
3.340000,0.130000,-0.002394,-0.003731,0.136297,0.003010,-0.023304,0.000171,-0.033131,-0.015326,0.959938,-0.042824,0.127122,0.002239,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.002394,-0.003731,-0.863703,0.003010,-0.023304,0.000171,-0.033131,-0.015326,0.959938,0.863715,0.960632
3.350000,0.140000,-0.002646,-0.004156,0.141634,0.002647,-0.022012,0.000197,-0.035061,-0.016568,0.944523,-0.047396,0.157914,0.001617,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.002646,-0.004156,-0.858366,0.002647,-0.022012,0.000197,-0.035061,-0.016568,0.944523,0.858380,0.945319
3.360000,0.150000,-0.002977,-0.004565,0.149423,0.002351,-0.021146,0.000230,-0.037108,-0.017680,0.936618,-0.044130,0.142874,0.001928,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.002977,-0.004565,-0.850577,0.002351,-0.021146,0.000230,-0.037108,-0.017680,0.936618,0.850595,0.937520
3.370000,0.160000,-0.003347,-0.004998,0.157949,0.002051,-0.020036,0.000257,-0.039125,-0.018807,0.931436,-0.038346,0.124853,0.001826,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.003347,-0.004998,-0.842051,0.002051,-0.020036,0.000257,-0.039125,-0.018807,0.931436,0.842073,0.932447
3.380000,0.170000,-0.003887,-0.005711,0.169853,0.001859,-0.018985,0.000278,-0.041535,-0.020837,0.935942,-0.037260,0.128904,0.001327,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.003887,-0.005711,-0.830147,0.001859,-0.018985,0.000278,-0.041535,-0.020837,0.935942,0.830175,0.937094
3.390000,0.180000,-0.004442,-0.006290,0.181871,0.001570,-0.017717,0.000294,-0.043817,-0.022328,0.940705,-0.043460,0.149000,0.000726,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.004442,-0.006290,-0.818129,0.001570,-0.017717,0.000294,-0.043817,-0.022328,0.940705,0.818166,0.941989
3.400000,0.190000,-0.004881,-0.006514,0.191278,0.001424,-0.017068,0.000313,-0.045530,-0.022488,0.937684,-0.030858,0.114397,0.000755,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.004881,-0.006514,-0.808722,0.001424,-0.017068,0.000313,-0.045530,-0.022488,0.937684,0.808763,0.939058
3.410000,0.200000,-0.005161,-0.007040,0.196362,0.001298,-0.016242,0.000323,-0.046452,-0.023673,0.917743,-0.026976,0.092866,0.000604,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.005161,-0.007040,-0.803638,0.001298,-0.016242,0.000323,-0.046452,-0.023673,0.917743,0.803685,0.919222
3.420000,0.210000,-0.005566,-0.007541,0.203987,0.001191,-0.015577,0.000329,-0.047717,-0.024711,0.905730,-0.023477,0.078391,0.000231,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.005566,-0.007541,-0.796013,0.001191,-0.015577,0.000329,-0.047717,-0.024711,0.905730,0.796068,0.907323
3.430000,0.220000,-0.006015,-0.008066,0.212293,0.001119,-0.015086,0.000332,-0.049062,-0.025793,0.897366,-0.028345,0.079908,-0.000112,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.006015,-0.008066,-0.787707,0.001119,-0.015086,0.000332,-0.049062,-0.025793,0.897366,0.787771,0.899076
3.440000,0.230000,-0.006492,-0.008617,0.220869,0.001068,-0.014760,0.000331,-0.050413,-0.026924,0.890029,-0.027087,0.065437,-0.000374,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.006492,-0.008617,-0.779131,0.001068,-0.014760,0.000331,-0.050413,-0.026924,0.890029,0.779206,0.891862
3.450000,0.240000,-0.007161,-0.009494,0.232560,0.001058,-0.014663,0.000328,-0.052403,-0.029146,0.892752,-0.030161,0.052346,-0.000383,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.007161,-0.009494,-0.767440,0.001058,-0.014663,0.000328,-0.052403,-0.029146,0.892752,0.767532,0.894763
3.460000,0.250000,-0.007685,-0.009786,0.241488,0.000756,-0.014140,0.000325,-0.053762,-0.029244,0.887332,-0.045692,0.084937,-0.000547,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.007685,-0.009786,-0.758512,0.000756,-0.014140,0.000325,-0.053762,-0.029244,0.887332,0.758614,0.889440
