t,t_rel,thrust,tau_phi,tau_theta,tau_psi,w0,w1,w2,w3,ud_T,ud_phi,ud_theta,ud_psi,ui_T,ui_phi,ui_theta,ui_psi,ut_T,ut_phi,ut_theta,ut_psi,torque_scale,cost_state,cost_input,solve_ok,int_err_x,int_err_y,int_err_z
8.625000,0.024000,14.904719,-0.000000,2.077989,-0.000000,0.000000,950.444404,0.000000,950.444418,-1.809828,-0.000014,2.077983,-0.000000,1.999548,0.000013,0.000007,0.000000,14.904719,-0.000000,2.077989,-0.000000,1.000000,1.281667,0.464556,1.000000,0.000003,-0.000007,0.666516
8.642000,0.041000,14.953832,-0.000000,1.405892,-0.000000,347.924717,868.093737,347.924622,868.093767,-1.759211,-0.000013,1.405486,-0.000000,1.998043,0.000013,0.000407,0.000000,14.953832,-0.000000,1.405892,-0.000000,1.000000,1.370384,0.228487,1.000000,0.000203,-0.000007,0.666014
8.665000,0.064000,14.963508,0.000148,0.551152,-0.000000,559.995844,749.406039,560.032233,749.378220,-1.748022,0.000135,0.549946,-0.000000,1.996530,0.000013,0.001207,0.000000,14.963508,0.000148,0.551152,-0.000000,1.000000,1.697468,0.060800,1.000000,0.000603,-0.000007,0.665510
8.682000,0.081000,14.964549,0.001970,0.226820,-0.000012,621.561306,699.240972,621.993840,698.840194,-1.745458,0.001957,0.224394,-0.000012,1.995007,0.000013,0.002426,0.000000,14.964549,0.001970,0.226820,-0.000012,1.000000,1.826351,0.035502,1.000000,0.001213,-0.000006,0.665002
8.702000,0.101000,14.961256,0.005279,-0.752511,-0.000066,778.534350,518.672691,779.438704,517.188009,-1.747215,0.005267,-0.756534,-0.000066,1.993472,0.000013,0.004023,0.000000,14.961256,0.005279,-0.752511,-0.000066,1.000000,2.387064,0.087765,1.000000,0.002011,-0.000006,0.664491
8.727000,0.126000,14.925058,0.008191,-1.235345,-0.000218,844.594289,399.785115,845.824321,396.641356,-1.781837,0.008179,-1.241355,-0.000218,1.991895,0.000012,0.006010,0.000000,14.925058,0.008191,-1.235345,-0.000218,1.000000,2.519443,0.185852,1.000000,0.003005,-0.000006,0.663965
8.741000,0.140000,14.939855,0.017487,-1.555440,-0.000399,885.759449,299.398795,888.296298,290.451208,-1.765451,0.017475,-1.563820,-0.000399,1.990306,0.000012,0.008380,0.000000,14.939855,0.017487,-1.555440,-0.000399,1.000000,2.454525,0.275752,1.000000,0.004190,-0.000006,0.663435
8.764000,0.163000,14.911876,0.012245,-1.290938,-0.000525,851.491821,384.263076,853.206462,379.092475,-1.791786,0.012233,-1.302047,-0.000525,1.988662,0.000012,0.011109,0.000000,14.911876,0.012245,-1.290938,-0.000525,1.000000,1.921911,0.201652,1.000000,0.005554,-0.000006,0.662887
8.782000,0.181000,14.890427,0.013880,-0.842989,-0.000232,789.479036,497.874028,791.787796,493.736844,-1.811533,0.013868,-0.857201,-0.000232,1.986960,0.000012,0.014212,0.000000,14.890427,0.013880,-0.842989,-0.000232,1.000000,1.479183,0.106315,1.000000,0.007106,-0.000006,0.662320
8.801000,0.200000,14.850589,0.015168,-0.537523,-0.000124,743.751037,561.742999,746.508509,557.856409,-1.849586,0.015155,-0.555152,-0.000124,1.985175,0.000013,0.017629,0.000000,14.850589,0.015168,-0.537523,-0.000124,1.000000,1.241713,0.065052,1.000000,0.008814,-0.000007,0.661725
8.824000,0.223000,14.844535,0.021462,0.008722,-0.000025,655.120941,662.636065,659.649876,658.090699,-1.853787,0.021449,-0.012640,-0.000025,1.983322,0.000014,0.021362,0.000000,14.844535,0.021462,0.008722,-0.000025,1.000000,1.099236,0.034427,1.000000,0.010681,-0.000007,0.661107
8.845000,0.244000,14.788441,0.021904,0.384223,0.000074,585.630629,722.446579,590.874701,718.264784,-1.907918,0.021888,0.358902,0.000074,1.981359,0.000016,0.025321,0.000000,14.788441,0.021904,0.384223,0.000074,1.000000,1.045640,0.049330,1.000000,0.012661,-0.000008,0.660453
8.866000,0.265000,14.750957,0.053982,0.632696,0.000328,530.458129,762.277146,544.725423,752.573364,-1.943336,0.053963,0.603176,0.000328,1.979293,0.000019,0.029519,0.000000,14.750957,0.053982,0.632696,0.000328,1.000000,1.016228,0.074439,1.000000,0.014760,-0.000010,0.659764
8.886000,0.285000,14.728382,0.062449,0.502737,0.000437,555.636104,743.165317,571.428196,731.674475,-1.963744,0.062424,0.468752,0.000437,1.977126,0.000025,0.033985,0.000000,14.728382,0.062449,0.502737,0.000437,1.000000,0.918947,0.060925,1.000000,0.016993,-0.000012,0.659042
8.902000,0.301000,14.754622,0.070449,0.450666,0.000528,565.735010,736.488623,583.239408,723.418052,-1.935271,0.070418,0.411982,0.000528,1.974893,0.000031,0.038684,0.000000,14.754622,0.070449,0.450666,0.000528,1.000000,0.862618,0.054922,1.000000,0.019342,-0.000015,0.658298
8.922000,0.321000,14.741893,0.048810,0.066532,0.000577,639.600682,672.748607,650.552981,663.012465,-1.945675,0.048770,0.022920,0.000577,1.972568,0.000040,0.043613,0.000000,14.741893,0.048810,0.066532,0.000577,1.000000,0.787231,0.038147,1.000000,0.021806,-0.000019,0.657523
8.944000,0.343000,14.707990,0.088552,-0.086035,0.000504,660.997668,650.268947,679.742442,631.427841,-1.977148,0.088502,-0.134770,0.000504,1.970138,0.000051,0.048736,0.000000,14.707990,0.088552,-0.086035,0.000504,1.000000,0.756930,0.041691,1.000000,0.024368,-0.000025,0.656713
