t,t_rel,x,y,z,phi,theta,psi,vx,vy,vz,p,q,r,ref_x,ref_y,ref_z,ref_phi,ref_theta,ref_psi,ref_vx,ref_vy,ref_vz,ref_p,ref_q,ref_r,err_x,err_y,err_z,err_phi,err_theta,err_psi,err_vx,err_vy,err_vz,err_3d,err_vel_3d
8.601000,0.000000,0.000002,-0.000005,1.024817,-0.000000,-0.000000,-0.000000,0.000001,-0.000003,0.059748,-0.000000,-0.000000,0.000000,0.010000,0.000000,1.000000,0.000000,0.000000,0.000000,0.500000,0.000000,0.000045,0.000000,0.000000,0.000000,-0.009998,-0.000005,0.024817,0.000000,0.000000,0.000000,-0.499999,-0.000003,0.059703,0.026755,0.503551
8.610000,0.009000,0.000002,-0.000005,1.025415,-0.000000,-0.000000,-0.000000,0.000001,-0.000003,0.061247,-0.000001,-0.000000,0.000000,0.010000,0.000000,1.000000,0.000000,0.000000,0.000000,0.500000,0.000000,0.000045,0.000000,0.000000,0.000000,-0.009998,-0.000005,0.025415,0.000000,0.000000,0.000000,-0.499999,-0.000003,0.061202,0.027311,0.503731
8.620000,0.019000,0.000002,-0.000005,1.025081,-0.000000,-0.000000,-0.000000,0.000001,-0.000003,0.059991,-0.000001,-0.000000,0.000000,0.010000,0.000000,1.000000,0.000000,0.000000,0.000000,0.500000,0.000000,0.000045,0.000000,0.000000,0.000000,-0.009998,-0.000005,0.025081,0.000000,0.000000,0.000000,-0.499999,-0.000003,0.059946,0.027000,0.503580
8.630000,0.029000,0.000002,-0.000005,1.025084,-0.000000,-0.000000,-0.000000,0.000001,-0.000003,0.059516,-0.000001,0.296856,0.000000,0.010000,0.000000,1.000000,0.000000,0.000000,0.000000,0.500000,0.000000,0.000045,0.000000,0.000000,0.000000,-0.009998,-0.000005,0.025084,0.000000,0.000000,0.000000,-0.499999,-0.000003,0.059471,0.027003,0.503523
8.641000,0.040000,0.000002,-0.000005,1.025145,-0.000001,0.001282,-0.000000,-0.000004,-0.000003,0.059219,-0.000087,0.439177,0.000000,0.020000,0.000000,1.000002,0.000000,0.000000,0.000000,0.500000,0.000000,0.000178,0.000000,0.000000,0.000000,-0.019998,-0.000005,0.025143,-0.000001,0.001282,0.000000,-0.500004,-0.000003,0.059041,0.032126,0.503478
8.651000,0.050000,0.000002,-0.000005,1.025215,-0.000002,0.005679,-0.000000,0.000132,-0.000003,0.059285,-0.000087,0.640019,0.000000,0.020000,0.000000,1.000002,0.000000,0.000000,0.000000,0.500000,0.000000,0.000178,0.000000,0.000000,0.000000,-0.019998,-0.000005,0.025213,-0.000002,0.005679,0.000000,-0.499868,-0.000003,0.059107,0.032181,0.503350
8.660000,0.059000,0.000004,-0.000005,1.025295,-0.000010,0.009149,-0.000000,0.000603,-0.000002,0.059372,-0.000544,0.649844,0.000001,0.030500,0.000000,1.000008,0.000000,0.000000,0.000000,0.500000,0.000000,0.000415,0.000000,0.000000,0.000000,-0.030496,-0.000005,0.025287,-0.000010,0.009149,0.000000,-0.499397,-0.000002,0.058957,0.039616,0.502865
8.670000,0.069000,0.000013,-0.000005,1.025385,-0.000023,0.015690,-0.000000,0.001573,-0.000001,0.059549,-0.001158,0.729923,0.000005,0.030500,0.000000,1.000008,0.000000,0.000000,0.000000,0.500000,0.000000,0.000415,0.000000,0.000000,0.000000,-0.030487,-0.000005,0.025377,-0.000023,0.015690,0.000000,-0.498427,-0.000001,0.059134,0.039667,0.501923
8.680000,0.079000,0.000036,-0.000005,1.025489,-0.000046,0.024303,-0.000000,0.003255,0.000002,0.059751,-0.002135,0.924190,0.000013,0.040000,0.000000,1.000019,0.000000,0.000000,0.000000,0.500000,0.000000,0.000712,0.000000,0.000000,0.000000,-0.039964,-0.000005,0.025470,-0.000046,0.024303,0.000000,-0.496745,0.000002,0.059039,0.047390,0.500241
8.690000,0.089000,0.000081,-0.000005,1.025612,-0.000083,0.034576,-0.000001,0.005845,0.000007,0.059992,-0.002965,1.044803,0.000028,0.040000,0.000000,1.000019,0.000000,0.000000,0.000000,0.500000,0.000000,0.000712,0.000000,0.000000,0.000000,-0.039919,-0.000005,0.025593,-0.000083,0.034576,-0.000001,-0.494155,0.000007,0.059280,0.047419,0.497698
