t,t_rel,thrust,tau_phi,tau_theta,tau_psi,w0,w1,w2,w3,ud_T,ud_phi,ud_theta,ud_psi,ui_T,ui_phi,ui_theta,ui_psi,ut_T,ut_phi,ut_theta,ut_psi,torque_scale,cost_state,cost_input,solve_ok,int_err_x,int_err_y,int_err_z
7.265000,0.025000,14.800440,-0.022133,0.413143,-0.008525,589.009933,725.978202,576.934660,724.225480,-1.808333,0.535463,-0.212920,-0.008525,1.893773,-0.557596,0.626064,0.000000,14.800440,-0.022133,0.413143,-0.008525,1.000000,0.238826,0.065914,1.000000,0.312560,0.279327,0.631258
7.282000,0.042000,14.797019,-0.016717,0.415316,-0.008159,587.724292,726.636286,577.225194,724.102182,-1.808723,0.541024,-0.213516,-0.008159,1.890742,-0.557741,0.628831,0.000000,14.797019,-0.016717,0.415316,-0.008159,1.000000,0.237424,0.066551,1.000000,0.313944,0.279401,0.630247
7.301000,0.061000,14.785171,-0.004646,0.270940,-0.005754,612.172017,704.008826,606.727396,700.746670,-1.817516,0.553187,-0.360622,-0.005754,1.887688,-0.557834,0.631563,0.000000,14.785171,-0.004646,0.270940,-0.005754,1.000000,0.252299,0.076643,1.000000,0.315318,0.279441,0.629229
7.321000,0.081000,14.834137,-0.039922,0.489835,-0.007870,576.922167,736.525991,560.725547,738.615039,-1.765513,0.517987,-0.144461,-0.007870,1.884650,-0.557910,0.634296,0.000000,14.834137,-0.039922,0.489835,-0.007870,1.000000,0.224514,0.060095,1.000000,0.316682,0.279484,0.628217
7.343000,0.103000,14.822870,-0.024574,0.367557,-0.005616,597.355193,718.066716,587.175434,718.838658,-1.773718,0.533351,-0.269434,-0.005616,1.881588,-0.557925,0.636991,0.000000,14.822870,-0.024574,0.367557,-0.005616,1.000000,0.234477,0.067170,1.000000,0.318034,0.279489,0.627196
7.360000,0.120000,14.860508,-0.062271,0.593244,-0.007695,559.802292,750.534801,537.485611,756.827559,-1.733032,0.495633,-0.046440,-0.007695,1.878540,-0.557904,0.639684,0.000000,14.860508,-0.062271,0.593244,-0.007695,1.000000,0.215746,0.054821,1.000000,0.319373,0.279489,0.626180
7.381000,0.141000,14.867130,-0.053183,0.565409,-0.007729,564.432487,747.340314,544.606324,751.955324,-1.723357,0.504660,-0.076942,-0.007729,1.875487,-0.557843,0.642350,0.000000,14.867130,-0.053183,0.565409,-0.007729,1.000000,0.213332,0.055766,1.000000,0.320700,0.279468,0.625162
7.405000,0.165000,14.876837,-0.064625,0.586505,-0.008227,562.091340,749.805126,538.803974,756.178434,-1.710595,0.493141,-0.058488,-0.008227,1.872432,-0.557766,0.644993,0.000000,14.876837,-0.064625,0.586505,-0.008227,1.000000,0.208157,0.053929,1.000000,0.322019,0.279434,0.624144
7.420000,0.180000,14.891303,-0.054940,0.552251,-0.009207,568.490671,746.173206,547.112589,750.115900,-1.693077,0.502714,-0.095379,-0.009207,1.869380,-0.557654,0.647629,0.000000,14.891303,-0.054940,0.552251,-0.009207,1.000000,0.205117,0.054855,1.000000,0.323330,0.279389,0.623127
7.442000,0.202000,14.895886,-0.013552,0.322608,-0.007656,607.035617,714.296883,598.005096,711.460449,-1.685438,0.543965,-0.327617,-0.007656,1.866325,-0.557517,0.650225,0.000000,14.895886,-0.013552,0.322608,-0.007656,1.000000,0.223984,0.068736,1.000000,0.324626,0.279325,0.622108
7.463000,0.223000,14.909301,-0.034149,0.514856,-0.011219,574.594479,743.512697,556.985016,742.202964,-1.668974,0.523196,-0.137960,-0.011219,1.863274,-0.557345,0.652816,0.000000,14.909301,-0.034149,0.514856,-0.011219,1.000000,0.199677,0.057144,1.000000,0.325913,0.279252,0.621091
