t,t_rel,x,y,z,phi,theta,psi,vx,vy,vz,p,q,r,ref_x,ref_y,ref_z,ref_phi,ref_theta,ref_psi,ref_vx,ref_vy,ref_vz,ref_p,ref_q,ref_r,err_x,err_y,err_z,err_phi,err_theta,err_psi,err_vx,err_vy,err_vz,err_3d,err_vel_3d
7.240000,0.000000,-0.070196,-0.005017,1.050402,-0.019557,0.001114,0.001688,0.023207,0.117689,0.034323,-0.024485,0.106561,-0.000482,0.000001,0.000001,1.000001,0.000000,0.000000,0.000000,0.000082,0.000164,0.000147,0.000000,0.000000,0.000000,-0.070196,-0.005018,0.050401,-0.019557,0.001114,0.001688,0.023125,0.117525,0.034176,0.086562,0.124559
7.253000,0.013000,-0.069869,-0.005084,1.050261,-0.019700,0.001476,0.001692,0.023617,0.115744,0.033454,-0.021944,0.101840,-0.000546,0.000001,0.000001,1.000001,0.000000,0.000000,0.000000,0.000082,0.000164,0.000147,0.000000,0.000000,0.000000,-0.069869,-0.005085,0.050260,-0.019700,0.001476,0.001692,0.023535,0.115580,0.033306,0.086219,0.122564
7.261000,0.021000,-0.069532,-0.004317,1.050412,-0.019908,0.001842,0.001691,0.024108,0.116577,0.033458,-0.022248,0.100435,-0.000622,0.000001,0.000001,1.000001,0.000000,0.000000,0.000000,0.000082,0.000164,0.000147,0.000000,0.000000,0.000000,-0.069533,-0.004318,0.050411,-0.019908,0.001842,0.001691,0.024026,0.116413,0.033310,0.085992,0.123445
7.272000,0.032000,-0.069217,-0.003706,1.050511,-0.020062,0.002168,0.001689,0.024535,0.116831,0.033315,-0.020369,0.096123,-0.000689,0.000001,0.000001,1.000001,0.000000,0.000000,0.000000,0.000082,0.000164,0.000147,0.000000,0.000000,0.000000,-0.069218,-0.003707,0.050510,-0.020062,0.002168,0.001689,0.024453,0.116667,0.033168,0.085768,0.123731
7.283000,0.043000,-0.068917,-0.003160,1.050589,-0.020181,0.002443,0.001688,0.024924,0.116854,0.033091,-0.017138,0.091867,-0.000762,0.000004,0.000009,1.000008,0.000000,0.000000,0.000000,0.000312,0.000624,0.000559,0.000000,0.000000,0.000000,-0.068922,-0.003169,0.050581,-0.020181,0.002443,0.001688,0.024612,0.116230,0.032532,0.085549,0.123181
7.290000,0.050000,-0.068668,-0.001992,1.050919,-0.020352,0.003361,0.001662,0.025162,0.118845,0.033617,-0.021948,0.151197,-0.001592,0.000004,0.000009,1.000008,0.000000,0.000000,0.000000,0.000312,0.000624,0.000559,0.000000,0.000000,0.000000,-0.068673,-0.002000,0.050912,-0.020352,0.003361,0.001662,0.024849,0.118221,0.033058,0.085510,0.125246
7.300000,0.060000,-0.068525,-0.002350,1.050724,-0.020126,0.002882,0.001668,0.024999,0.115590,0.032600,-0.014632,0.086536,-0.000890,0.000013,0.000027,1.000024,0.000000,0.000000,0.000000,0.000669,0.001331,0.001188,0.000000,0.000000,0.000000,-0.068539,-0.002376,0.050700,-0.020126,0.002882,0.001668,0.024331,0.114259,0.031412,0.085286,0.120970
7.311000,0.071000,-0.068190,-0.002126,1.050649,-0.020286,0.003007,0.001670,0.025536,0.114840,0.031879,-0.008111,0.060061,-0.000759,0.000013,0.000027,1.000024,0.000000,0.000000,0.000000,0.000669,0.001331,0.001188,0.000000,0.000000,0.000000,-0.068203,-0.002153,0.050625,-0.020286,0.003007,0.001670,0.024867,0.113509,0.030691,0.084966,0.120186
7.320000,0.080000,-0.067828,-0.001352,1.050769,-0.020341,0.002981,0.001671,0.026185,0.115782,0.031743,-0.000575,0.040091,-0.000826,0.000032,0.000063,1.000056,0.000000,0.000000,0.000000,0.001187,0.002354,0.002089,0.000000,0.000000,0.000000,-0.067860,-0.001415,0.050713,-0.020341,0.002981,0.001671,0.024998,0.113429,0.029654,0.084727,0.119876
7.330000,0.090000,-0.067566,-0.000194,1.051087,-0.020347,0.003381,0.001655,0.026476,0.117794,0.032516,-0.012061,0.110067,-0.001632,0.000032,0.000063,1.000056,0.000000,0.000000,0.000000,0.001187,0.002354,0.002089,0.000000,0.000000,0.000000,-0.067598,-0.000257,0.051030,-0.020347,0.003381,0.001655,0.025289,0.115441,0.030428,0.084697,0.122032
