metric,value
duration_s,9.999999999999998
n_state_samples,1000
n_ctrl_samples,500
trajectory_type,lissajous_3d
wind_x,0.0
wind_y,-4.0
wind_z,0.0
is_wind,True
rmse_x,0.20721700621381156
max_err_x,0.43925214837386817
rmse_y,0.2859202848948569
max_err_y,0.7545495249217646
rmse_z,0.08562644944275635
max_err_z,0.18952715017673671
rmse_3d,0.3633471973508862
max_err_3d,0.8844981788643489
rmse_vx,0.28284369729783015
rmse_vy,0.6931313173673175
rmse_vz,0.2579664942640775
rmse_vel_3d,0.7918196084837492
settling_time_s,
ss_err_x,0.2178411475743081
ss_err_y,0.20903051535536882
ss_err_z,0.06931424403035855
ss_err_3d,0.3323199192005991
mean_thrust,15.11795366795451
max_thrust,22.382225614321133
min_thrust,7.693182476044475
thrust_dev,2.7314257386368137
rms_tau_phi,0.13092705896031184
max_tau_phi,0.48498754563233226
rms_tau_theta,0.6424882576638159
max_tau_theta,1.593419078240796
rms_tau_psi,0.015603633189423566
max_tau_psi,0.04515113996265248
mean_motor_util,43.42112567831851
max_motor_util,65.97619749047419
mean_util_r0,36.79930978821013
mean_util_r1,50.69472151419082
mean_util_r2,36.23480892802254
mean_util_r3,49.95566248285055
sat_events,0
sat_pct,0.0
ctrl_energy,2397.109617588285
max_phi_deg,22.694623427628592
max_theta_deg,7.387214069647611
pct_within_linear,85.5
linearization_valid,False
ss_offset_x,-0.022955218973475376
ss_offset_y,-0.08872625186865551
ss_offset_z,0.025694583860709413
wind_detected,True
has_mpc_debug,True
mpc_solve_ok,500
mpc_solve_fail,0
mpc_solve_pct,100.0
cost_state_mean,6.206584804933534
cost_state_max,19.646343310512496
cost_input_mean,0.18204246437063507
cost_input_max,0.785715814257906
cost_total_mean,6.388627269304169
torque_scale_mean,1.0
torque_scale_min,1.0
torque_scaled_pct,0.0
ud_thrust_rms,3.5389129037575757
ui_thrust_rms,1.2341604155964878
ud_tau_phi_rms,0.5795182755275861
ui_tau_phi_rms,0.5746020526632707
ud_tau_theta_rms,0.48161113424523877
ui_tau_theta_rms,0.9017942719860492
ud_tau_psi_rms,0.015603633189423566
ui_tau_psi_rms,0.0
int_err_mag_final,0.6620003672289315
int_err_mag_max,0.8312033202643904
