t,t_rel,thrust,tau_phi,tau_theta,tau_psi,w0,w1,w2,w3,ud_T,ud_phi,ud_theta,ud_psi,ui_T,ui_phi,ui_theta,ui_psi,ut_T,ut_phi,ut_theta,ut_psi,torque_scale,cost_state,cost_input,solve_ok,int_err_x,int_err_y,int_err_z
7.444000,0.014000,14.822169,-0.040505,0.513961,-0.009990,572.823652,740.640963,554.590645,741.369163,-1.778943,0.553662,-0.118106,-0.009990,1.886112,-0.594167,0.632067,0.000000,14.822169,-0.040505,0.513961,-0.009990,1.000000,0.297963,0.063705,1.000000,0.315474,0.297677,0.628704
7.467000,0.037000,14.821587,-0.039200,0.480664,-0.009256,578.859284,735.424221,561.753006,736.419423,-1.776861,0.555673,-0.154697,-0.009256,1.883447,-0.594873,0.635361,0.000000,14.821587,-0.039200,0.480664,-0.009256,1.000000,0.296704,0.064851,1.000000,0.317117,0.298037,0.627816
7.484000,0.054000,14.816027,-0.035636,0.459184,-0.008433,582.124529,732.072247,566.669769,732.968747,-1.779738,0.559906,-0.179427,-0.008433,1.880765,-0.595542,0.638611,0.000000,14.816027,-0.035636,0.459184,-0.008433,1.000000,0.295408,0.066251,1.000000,0.318748,0.298368,0.626922
7.502000,0.072000,14.810833,-0.033109,0.444031,-0.007672,584.312239,729.611240,570.154696,730.560875,-1.782231,0.563056,-0.197802,-0.007672,1.878064,-0.596165,0.641833,0.000000,14.810833,-0.033109,0.444031,-0.007672,1.000000,0.293517,0.067385,1.000000,0.320368,0.298672,0.626021
7.524000,0.094000,14.802550,-0.004673,0.266235,-0.004964,613.154083,703.328274,608.315867,700.644878,-1.787789,0.592051,-0.378786,-0.004964,1.875339,-0.596724,0.645021,0.000000,14.802550,-0.004673,0.266235,-0.004964,1.000000,0.314330,0.081365,1.000000,0.321976,0.298939,0.625113
7.542000,0.112000,14.835488,-0.037517,0.499747,-0.007486,574.574122,738.158883,559.228255,740.055944,-1.752131,0.559719,-0.148459,-0.007486,1.872619,-0.597236,0.648206,0.000000,14.835488,-0.037517,0.499747,-0.007486,1.000000,0.280090,0.064238,1.000000,0.323572,0.299193,0.624206
7.562000,0.132000,14.835693,-0.028210,0.502866,-0.007067,572.668556,739.370092,559.938640,739.802882,-1.749188,0.569466,-0.148498,-0.007067,1.869881,-0.597676,0.651363,0.000000,14.835693,-0.028210,0.502866,-0.007067,1.000000,0.278948,0.065236,1.000000,0.325154,0.299412,0.623294
7.583000,0.153000,14.850387,-0.041366,0.536580,-0.007573,568.209184,743.712674,551.642791,746.254580,-1.731751,0.556706,-0.117928,-0.007573,1.867138,-0.598072,0.654508,0.000000,14.850387,-0.041366,0.536580,-0.007573,1.000000,0.272517,0.062378,1.000000,0.326726,0.299613,0.622379
7.610000,0.180000,14.867217,-0.033861,0.535814,-0.008026,568.059339,744.785055,553.000046,745.613457,-1.712168,0.564537,-0.121821,-0.008026,1.864386,-0.598398,0.657635,0.000000,14.867217,-0.033861,0.535814,-0.008026,1.000000,0.271593,0.062676,1.000000,0.328287,0.299780,0.621462
7.629000,0.199000,14.871497,-0.033215,0.518927,-0.008649,571.677075,742.589784,556.357439,742.871041,-1.705128,0.565455,-0.141814,-0.008649,1.861624,-0.598670,0.660742,0.000000,14.871497,-0.033215,0.518927,-0.008649,1.000000,0.270625,0.063067,1.000000,0.329839,0.299921,0.620541
