t,t_rel,x,y,z,phi,theta,psi,vx,vy,vz,p,q,r,ref_x,ref_y,ref_z,ref_phi,ref_theta,ref_psi,ref_vx,ref_vy,ref_vz,ref_p,ref_q,ref_r,err_x,err_y,err_z,err_phi,err_theta,err_psi,err_vx,err_vy,err_vz,err_3d,err_vel_3d
7.430000,0.000000,-0.082838,-0.019101,1.044228,-0.020137,-0.003991,0.001880,0.028099,0.133789,0.038529,-0.010579,0.095231,-0.000400,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000074,0.000000,0.000074,0.000000,0.000000,0.000000,-0.082839,-0.019101,0.044228,-0.020137,-0.003991,0.001880,0.028024,0.133789,0.038455,0.095829,0.141999
7.440000,0.010000,-0.082564,-0.018601,1.044317,-0.020083,-0.003773,0.001886,0.027650,0.133075,0.038455,-0.009965,0.100813,-0.000541,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000074,0.000000,0.000074,0.000000,0.000000,0.000000,-0.082565,-0.018601,0.044317,-0.020083,-0.003773,0.001886,0.027575,0.133075,0.038381,0.095535,0.141217
7.450000,0.020000,-0.082157,-0.017984,1.044408,-0.020240,-0.003464,0.001892,0.027714,0.133111,0.038291,-0.011510,0.108147,-0.000723,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000074,0.000000,0.000074,0.000000,0.000000,0.000000,-0.082158,-0.017984,0.044408,-0.020240,-0.003464,0.001892,0.027639,0.133111,0.038216,0.095107,0.141220
7.460000,0.030000,-0.081880,-0.016653,1.044791,-0.020355,-0.002383,0.001863,0.027368,0.135110,0.038984,-0.023164,0.181570,-0.001741,0.000004,0.000000,1.000004,0.000000,0.000000,0.000000,0.000312,0.000000,0.000312,0.000000,0.000000,0.000000,-0.081885,-0.016653,0.044787,-0.020355,-0.002383,0.001863,0.027055,0.135110,0.038673,0.094806,0.143117
7.471000,0.041000,-0.081517,-0.016565,1.044707,-0.020262,-0.002641,0.001871,0.027355,0.133173,0.038291,-0.012684,0.114562,-0.001006,0.000004,0.000000,1.000004,0.000000,0.000000,0.000000,0.000312,0.000000,0.000312,0.000000,0.000000,0.000000,-0.081521,-0.016565,0.044703,-0.020262,-0.002641,0.001871,0.027042,0.133173,0.037979,0.094437,0.141098
7.480000,0.050000,-0.081243,-0.015233,1.045090,-0.020388,-0.001496,0.001838,0.027090,0.135174,0.038981,-0.023961,0.183228,-0.001948,0.000013,0.000000,1.000013,0.000000,0.000000,0.000000,0.000669,0.000000,0.000665,0.000000,0.000000,0.000000,-0.081256,-0.015233,0.045077,-0.020388,-0.001496,0.001838,0.026422,0.135174,0.038315,0.094162,0.142962
7.490000,0.060000,-0.081012,-0.015172,1.045034,-0.020146,-0.001704,0.001837,0.026701,0.132831,0.038335,-0.014737,0.118448,-0.001232,0.000013,0.000000,1.000013,0.000000,0.000000,0.000000,0.000669,0.000000,0.000665,0.000000,0.000000,0.000000,-0.081025,-0.015172,0.045021,-0.020146,-0.001704,0.001837,0.026033,0.132831,0.037669,0.093926,0.140502
7.501000,0.071000,-0.080629,-0.014676,1.045067,-0.020347,-0.001155,0.001828,0.026926,0.132453,0.037967,-0.017223,0.122668,-0.001433,0.000033,0.000000,1.000033,0.000000,0.000000,0.000000,0.001217,0.000000,0.001206,0.000000,0.000000,0.000000,-0.080662,-0.014676,0.045035,-0.020347,-0.001155,0.001828,0.025709,0.132453,0.036761,0.093540,0.139843
7.510000,0.080000,-0.080359,-0.013352,1.045447,-0.020519,0.000071,0.001789,0.026808,0.134462,0.038585,-0.026747,0.186101,-0.002211,0.000033,0.000000,1.000033,0.000000,0.000000,0.000000,0.001217,0.000000,0.001206,0.000000,0.000000,0.000000,-0.080392,-0.013352,0.045414,-0.020519,0.000071,0.001789,0.025591,0.134462,0.037379,0.093293,0.141888
7.520000,0.090000,-0.080116,-0.013244,1.045388,-0.020331,-0.000116,0.001784,0.026626,0.132324,0.037907,-0.017768,0.120114,-0.001450,0.000062,0.000000,1.000061,0.000000,0.000000,0.000000,0.001851,0.000000,0.001827,0.000000,0.000000,0.000000,-0.080177,-0.013244,0.045327,-0.020331,-0.000116,0.001784,0.024774,0.132324,0.036080,0.093050,0.139375
