metric,value
duration_s,9.990000000000002
n_state_samples,1000
n_ctrl_samples,500
trajectory_type,lemniscate_2d
wind_x,0.0
wind_y,-4.0
wind_z,0.0
is_wind,True
rmse_x,0.1724847854961344
max_err_x,0.31761694114452044
rmse_y,0.05341027256446565
max_err_y,0.10853744263200367
rmse_z,0.06571994137477269
max_err_z,0.13137264123810788
rmse_3d,0.19215298368061207
max_err_3d,0.3218000295398989
rmse_vx,0.2343969270663712
rmse_vy,0.10857166726969358
rmse_vz,0.11671466420695799
rmse_vel_3d,0.2834643525962687
settling_time_s,
ss_err_x,0.17029146855330096
ss_err_y,0.08097426448603744
ss_err_z,0.05883760301218682
ss_err_3d,0.21543853308589284
mean_thrust,14.849496408870595
max_thrust,17.37883493792003
min_thrust,12.095019645128861
thrust_dev,1.0549810760554845
rms_tau_phi,0.07642319002041832
max_tau_phi,0.2134901499779388
rms_tau_theta,0.6336098739459216
max_tau_theta,1.055820809101789
rms_tau_psi,0.014073157189250347
max_tau_psi,0.024570151910425317
mean_motor_util,43.26761676482821
max_motor_util,58.0400166638775
mean_util_r0,36.441219706304665
mean_util_r1,50.75390589390934
mean_util_r2,35.85241917867487
mean_util_r3,50.02292228042401
sat_events,0
sat_pct,0.0
ctrl_energy,2219.640312272667
max_phi_deg,2.9383668300309047
max_theta_deg,4.874535573117038
pct_within_linear,100.0
linearization_valid,True
ss_offset_x,-0.018417467551156762
ss_offset_y,-0.08097426448603744
ss_offset_z,0.04971030345928419
wind_detected,True
has_mpc_debug,True
mpc_solve_ok,500
mpc_solve_fail,0
mpc_solve_pct,100.0
cost_state_mean,1.176009348618968
cost_state_max,2.5545033523938336
cost_input_mean,0.07203129673485398
cost_input_max,0.2324257985805534
cost_total_mean,1.248040645353822
torque_scale_mean,1.0
torque_scale_min,1.0
torque_scaled_pct,0.0
ud_thrust_rms,1.7458157194266097
ui_thrust_rms,1.233664857460024
ud_tau_phi_rms,0.5163349384220816
ui_tau_phi_rms,0.492051769533714
ud_tau_theta_rms,0.3856499608974782
ui_tau_theta_rms,0.9069026143610396
ud_tau_psi_rms,0.014073157189250347
ui_tau_psi_rms,0.0
int_err_mag_final,0.6102933326873979
int_err_mag_max,0.8334114107233007
