t,t_rel,x,y,z,phi,theta,psi,vx,vy,vz,p,q,r,ref_x,ref_y,ref_z,ref_phi,ref_theta,ref_psi,ref_vx,ref_vy,ref_vz,ref_p,ref_q,ref_r,err_x,err_y,err_z,err_phi,err_theta,err_psi,err_vx,err_vy,err_vz,err_3d,err_vel_3d
7.831000,0.000000,0.000015,-0.000031,1.025364,-0.000002,-0.000001,-0.000000,-0.000005,0.000017,0.058124,0.000002,0.000001,0.000000,0.000000,0.000001,1.000001,0.000000,0.000000,0.000000,0.000074,0.000149,0.000134,0.000000,0.000000,0.000000,0.000015,-0.000032,0.025363,-0.000002,-0.000001,-0.000000,-0.000080,-0.000131,0.057990,0.025363,0.057990
7.841000,0.010000,0.000015,-0.000031,1.025439,-0.000002,-0.000001,-0.000000,-0.000005,0.000017,0.058099,0.000002,0.000001,0.000000,0.000000,0.000001,1.000001,0.000000,0.000000,0.000000,0.000074,0.000149,0.000134,0.000000,0.000000,0.000000,0.000015,-0.000032,0.025438,-0.000002,-0.000001,-0.000000,-0.000080,-0.000131,0.057965,0.025438,0.057965
7.853000,0.022000,0.000015,-0.000031,1.025507,-0.000002,-0.000001,-0.000000,-0.000005,0.000018,0.057965,0.000002,0.000001,0.000000,0.000004,0.000008,1.000007,0.000000,0.000000,0.000000,0.000297,0.000594,0.000532,0.000000,0.000000,0.000000,0.000011,-0.000039,0.025499,-0.000002,-0.000001,-0.000000,-0.000303,-0.000576,0.057432,0.025499,0.057436
7.860000,0.029000,0.000015,-0.000030,1.026086,-0.000002,-0.000001,-0.000000,-0.000005,0.000018,0.059338,0.000002,0.000002,0.000000,0.000004,0.000008,1.000007,0.000000,0.000000,0.000000,0.000297,0.000594,0.000532,0.000000,0.000000,0.000000,0.000011,-0.000038,0.026079,-0.000002,-0.000001,-0.000000,-0.000303,-0.000576,0.058806,0.026079,0.058809
7.870000,0.039000,0.000015,-0.000030,1.025478,-0.000002,-0.000001,-0.000000,-0.000005,0.000018,0.057226,-0.000107,0.000040,0.000000,0.000004,0.000008,1.000007,0.000000,0.000000,0.000000,0.000297,0.000594,0.000532,0.000000,0.000000,0.000000,0.000011,-0.000038,0.025471,-0.000002,-0.000001,-0.000000,-0.000303,-0.000576,0.056694,0.025471,0.056697
7.880000,0.049000,0.000015,-0.000030,1.025644,-0.000002,-0.000001,-0.000000,-0.000006,0.000018,0.057549,-0.000422,0.000158,0.000000,0.000013,0.000027,1.000024,0.000000,0.000000,0.000000,0.000669,0.001331,0.001188,0.000000,0.000000,0.000000,0.000001,-0.000057,0.025620,-0.000002,-0.000001,-0.000000,-0.000674,-0.001313,0.056361,0.025620,0.056380
7.892000,0.061000,0.000015,-0.000030,1.025735,-0.000007,0.000001,-0.000000,-0.000006,0.000018,0.057643,-0.000796,0.000296,0.000000,0.000032,0.000063,1.000056,0.000000,0.000000,0.000000,0.001187,0.002354,0.002089,0.000000,0.000000,0.000000,-0.000017,-0.000093,0.025678,-0.000007,0.000001,-0.000000,-0.001192,-0.002335,0.055554,0.025678,0.055616
7.900000,0.069000,0.000015,-0.000030,1.026311,-0.000005,0.000000,-0.000000,-0.000006,0.000019,0.059123,-0.000782,0.000314,0.000000,0.000032,0.000063,1.000056,0.000000,0.000000,0.000000,0.001187,0.002354,0.002089,0.000000,0.000000,0.000000,-0.000017,-0.000093,0.026255,-0.000005,0.000000,-0.000000,-0.001193,-0.002335,0.057034,0.026255,0.057095
7.912000,0.081000,0.000015,-0.000030,1.025957,-0.000011,0.000003,0.000000,-0.000006,0.000019,0.057856,-0.001183,0.000467,0.000001,0.000062,0.000123,1.000109,0.000000,0.000000,0.000000,0.001851,0.003654,0.003216,0.000000,0.000000,0.000000,-0.000047,-0.000152,0.025848,-0.000011,0.000003,0.000000,-0.001857,-0.003634,0.054640,0.025848,0.054792
7.920000,0.089000,0.000015,-0.000029,1.026535,-0.000023,0.000007,0.000000,-0.000005,0.000020,0.059336,-0.001769,0.000707,0.000001,0.000062,0.000123,1.000109,0.000000,0.000000,0.000000,0.001851,0.003654,0.003216,0.000000,0.000000,0.000000,-0.000047,-0.000152,0.026426,-0.000023,0.000007,0.000000,-0.001856,-0.003633,0.056120,0.026427,0.056268
