t,t_rel,thrust,tau_phi,tau_theta,tau_psi,w0,w1,w2,w3,ud_T,ud_phi,ud_theta,ud_psi,ui_T,ui_phi,ui_theta,ui_psi,ut_T,ut_phi,ut_theta,ut_psi,torque_scale,cost_state,cost_input,solve_ok,int_err_x,int_err_y,int_err_z
7.842000,0.011000,14.921011,-0.000001,0.000004,-0.000000,660.574466,660.575543,660.574274,660.575733,-1.763915,0.000020,-0.000001,-0.000000,1.969926,-0.000021,0.000005,0.000000,14.921011,-0.000001,0.000004,-0.000000,1.000000,0.029759,0.031114,1.000000,0.000002,0.000010,0.656642
7.864000,0.033000,14.921691,-0.000366,0.000267,-0.000000,660.583103,660.597002,660.505974,660.674119,-1.761705,-0.000344,0.000263,-0.000000,1.968396,-0.000022,0.000004,0.000000,14.921691,-0.000366,0.000267,-0.000000,1.000000,0.029733,0.031036,1.000000,0.000002,0.000011,0.656132
7.880000,0.049000,14.942368,-0.001298,0.000970,-0.000000,661.019283,661.075888,660.745810,661.349222,-1.739500,-0.001274,0.000966,-0.000000,1.966868,-0.000024,0.000004,0.000000,14.942368,-0.001298,0.000970,-0.000000,1.000000,0.029048,0.030259,1.000000,0.000002,0.000012,0.655623
7.900000,0.069000,14.937054,-0.002035,0.001679,-0.000000,660.858670,661.001387,660.429727,661.429958,-1.743271,-0.002009,0.001675,-0.000000,1.965325,-0.000026,0.000003,0.000000,14.937054,-0.002035,0.001679,-0.000000,1.000000,0.029168,0.030391,1.000000,0.000002,0.000013,0.655108
7.924000,0.093000,14.940837,-0.003957,0.003125,-0.000002,660.899383,661.129522,660.063703,661.960921,-1.737934,-0.003927,0.003121,-0.000002,1.963771,-0.000029,0.000004,0.000000,14.940837,-0.003957,0.003125,-0.000002,1.000000,0.029002,0.030207,1.000000,0.000002,0.000015,0.654590
7.941000,0.110000,14.976393,-0.004823,0.004117,-0.000020,661.614576,661.999787,660.584476,662.998055,-1.700835,-0.004787,0.004111,-0.000020,1.962228,-0.000036,0.000006,0.000000,14.976393,-0.004823,0.004117,-0.000020,1.000000,0.027840,0.028932,1.000000,0.000003,0.000018,0.654076
7.962000,0.131000,14.978898,-0.004743,0.004471,-0.000061,661.615842,662.139475,660.573631,663.089120,-1.696776,-0.004698,0.004461,-0.000061,1.960674,-0.000045,0.000010,0.000000,14.978898,-0.004743,0.004471,-0.000061,1.000000,0.027742,0.028795,1.000000,0.000005,0.000023,0.653558
7.982000,0.151000,14.989497,-0.004635,0.004776,-0.000052,661.783628,662.433121,660.770887,663.366686,-1.684622,-0.004576,0.004760,-0.000052,1.959119,-0.000060,0.000016,0.000000,14.989497,-0.004635,0.004776,-0.000052,1.000000,0.027422,0.028384,1.000000,0.000008,0.000030,0.653040
8.006000,0.175000,14.990770,-0.010168,0.009434,-0.000031,661.594651,662.662440,659.429187,664.771999,-1.681773,-0.010079,0.009404,-0.000031,1.957543,-0.000089,0.000030,0.000000,14.990770,-0.010168,0.009434,-0.000031,1.000000,0.027641,0.028303,1.000000,0.000015,0.000044,0.652514
8.021000,0.190000,15.053287,-0.009393,0.009568,-0.000027,662.869432,664.142921,660.874117,666.088974,-1.617719,-0.009266,0.009520,-0.000027,1.956006,-0.000127,0.000049,0.000000,15.053287,-0.009393,0.009568,-0.000027,1.000000,0.026054,0.026188,1.000000,0.000024,0.000064,0.652002
