t,t_rel,thrust,tau_phi,tau_theta,tau_psi,w0,w1,w2,w3,ud_T,ud_phi,ud_theta,ud_psi,ui_T,ui_phi,ui_theta,ui_psi,ut_T,ut_phi,ut_theta,ut_psi,torque_scale,cost_state,cost_input,solve_ok,int_err_x,int_err_y,int_err_z
16.083000,0.023000,18.043651,-0.009776,0.053360,0.000000,719.053167,733.704357,717.157261,735.557614,1.383201,-0.009764,0.053366,0.000000,1.945450,-0.000013,-0.000006,0.000000,18.043651,-0.009776,0.053360,0.000000,1.000000,0.055580,0.019427,1.000000,-0.000003,0.000006,0.648483
16.100000,0.040000,17.686639,-0.007012,0.040923,0.000002,713.448621,724.891475,712.079650,726.238454,1.027475,-0.007000,0.040928,0.000002,1.944164,-0.000013,-0.000006,0.000000,17.686639,-0.007012,0.040923,0.000002,1.000000,0.035819,0.010729,1.000000,-0.000003,0.000006,0.648055
16.122000,0.062000,16.881263,-0.002855,0.021276,0.000003,699.496969,705.743155,698.930414,706.308432,0.223292,-0.002842,0.021282,0.000003,1.942972,-0.000012,-0.000005,0.000000,16.881263,-0.002855,0.021276,0.000003,1.000000,0.013501,0.000545,1.000000,-0.000003,0.000006,0.647657
16.146000,0.086000,16.346757,-0.004103,0.022641,0.000003,688.136112,694.676199,687.307457,695.500597,-0.310170,-0.004091,0.022646,0.000003,1.941927,-0.000012,-0.000005,0.000000,16.346757,-0.004103,0.022641,0.000003,1.000000,0.006607,0.001015,1.000000,-0.000002,0.000006,0.647309
16.164000,0.104000,15.937337,0.000884,-0.001125,-0.000002,682.797242,682.607034,682.976396,682.425455,-0.718626,0.000896,-0.001121,-0.000002,1.940963,-0.000012,-0.000003,0.000000,15.937337,0.000884,-0.001125,-0.000002,1.000000,0.007808,0.005164,1.000000,-0.000002,0.000006,0.646988
16.186000,0.126000,15.623508,0.002940,-0.017465,-0.000010,678.548309,673.341930,679.144412,672.725862,-1.031537,0.002951,-0.017464,-0.000010,1.940045,-0.000011,-0.000001,0.000000,15.623508,0.002940,-0.017465,-0.000010,1.000000,0.011931,0.010672,1.000000,-0.000001,0.000006,0.646682
16.202000,0.142000,15.408302,0.003161,-0.022810,-0.000013,674.764681,667.776661,675.407463,667.106898,-1.245856,0.003172,-0.022813,-0.000013,1.939157,-0.000011,0.000002,0.000000,15.408302,0.003161,-0.022810,-0.000013,1.000000,0.016040,0.015575,1.000000,0.000001,0.000006,0.646386
16.223000,0.163000,15.227607,0.003699,-0.028729,-0.000019,671.775223,662.863272,672.528631,662.071024,-1.425639,0.003710,-0.028736,-0.000019,1.938246,-0.000011,0.000007,0.000000,15.227607,0.003699,-0.028729,-0.000019,1.000000,0.020398,0.020408,1.000000,0.000004,0.000005,0.646082
16.248000,0.188000,15.032977,0.001071,-0.020455,-0.000018,666.403962,659.689601,666.615387,659.449967,-1.619295,0.001081,-0.020468,-0.000018,1.937272,-0.000010,0.000013,0.000000,15.032977,0.001071,-0.020455,-0.000018,1.000000,0.025424,0.026263,1.000000,0.000007,0.000005,0.645757
16.260000,0.200000,14.913246,-0.000659,-0.015039,-0.000012,663.033247,657.771670,662.886006,657.901614,-1.738001,-0.000650,-0.015061,-0.000012,1.936247,-0.000009,0.000022,0.000000,14.913246,-0.000659,-0.015039,-0.000012,1.000000,0.028921,0.030229,1.000000,0.000011,0.000005,0.645416
16.284000,0.224000,14.977608,-0.002265,-0.008284,-0.000007,663.473139,660.180963,662.992939,660.653314,-1.672644,-0.002257,-0.008316,-0.000007,1.935252,-0.000008,0.000032,0.000000,14.977608,-0.002265,-0.008284,-0.000007,1.000000,0.026726,0.027985,1.000000,0.000016,0.000004,0.645084
16.302000,0.242000,14.970532,-0.004042,0.002934,-0.000000,661.597171,661.743772,660.745383,662.593548,-1.678710,-0.004036,0.002888,-0.000000,1.934242,-0.000007,0.000045,0.000000,14.970532,-0.004042,0.002934,-0.000000,1.000000,0.026756,0.028183,1.000000,0.000023,0.000003,0.644747
16.325000,0.265000,14.875295,-0.004205,0.010459,-0.000021,658.228731,660.908886,657.323363,661.777916,-1.772865,-0.004200,0.010399,-0.000021,1.933160,-0.000005,0.000061,0.000000,14.875295,-0.004205,0.010459,-0.000021,1.000000,0.029694,0.031443,1.000000,0.000030,0.000003,0.644387
16.340000,0.280000,14.911019,-0.002461,0.013366,-0.000064,658.356002,662.392266,657.790399,662.860561,-1.736070,-0.002458,0.013286,-0.000064,1.932089,-0.000003,0.000080,0.000000,14.911019,-0.002461,0.013366,-0.000064,1.000000,0.028662,0.030158,1.000000,0.000040,0.000002,0.644030
16.365000,0.305000,14.822919,-0.000936,0.012514,-0.000102,656.394029,660.475258,656.123292,660.593901,-1.823013,-0.000935,0.012413,-0.000102,1.930932,-0.000001,0.000101,0.000000,14.822919,-0.000936,0.012514,-0.000102,1.000000,0.031683,0.033249,1.000000,0.000051,0.000001,0.643644
16.381000,0.321000,14.829128,0.001360,0.011448,-0.000082,656.464457,660.665283,656.695132,660.315342,-1.815625,0.001359,0.011321,-0.000082,1.929753,0.000001,0.000126,0.000000,14.829128,0.001360,0.011448,-0.000082,1.000000,0.031701,0.032978,1.000000,0.000063,-0.000001,0.643251
16.402000,0.342000,14.748162,0.002039,0.002804,-0.000035,656.053460,657.447422,656.461212,656.987914,-1.895323,0.002035,0.002649,-0.000035,1.928485,0.000004,0.000155,0.000000,14.748162,0.002039,0.002804,-0.000035,1.000000,0.034809,0.035924,1.000000,0.000077,-0.000002,0.642828
16.425000,0.365000,14.782948,0.001995,0.000322,-0.000019,657.252066,657.785475,657.661204,657.348231,-1.859250,0.001988,0.000133,-0.000019,1.927198,0.000007,0.000189,0.000000,14.782948,0.001995,0.000322,-0.000019,1.000000,0.033896,0.034569,1.000000,0.000095,-0.000003,0.642399
16.442000,0.382000,14.789778,0.005567,-0.007681,0.000011,658.383857,656.934836,659.567798,655.761841,-1.851086,0.005557,-0.007907,0.000011,1.925864,0.000010,0.000226,0.000000,14.789778,0.005567,-0.007681,0.000011,1.000000,0.034155,0.034275,1.000000,0.000113,-0.000005,0.641955
16.468000,0.408000,14.836638,0.003814,-0.008087,0.000002,659.680848,657.725331,660.487201,656.919180,-1.802882,0.003801,-0.008356,0.000002,1.924521,0.000013,0.000270,0.000000,14.836638,0.003814,-0.008087,0.000002,1.000000,0.032835,0.032512,1.000000,0.000135,-0.000006,0.641507
16.483000,0.423000,14.850096,0.003448,-0.008251,-0.000054,660.065374,657.979485,660.754772,657.207483,-1.788056,0.003434,-0.008571,-0.000054,1.923152,0.000015,0.000320,0.000000,14.850096,0.003448,-0.008251,-0.000054,1.000000,0.032674,0.031980,1.000000,0.000160,-0.000007,0.641051
16.503000,0.443000,14.776534,0.000486,-0.005449,-0.000074,658.275598,656.516614,658.326051,656.355587,-1.860168,0.000470,-0.005824,-0.000074,1.921702,0.000017,0.000375,0.000000,14.776534,0.000486,-0.005449,-0.000074,1.000000,0.035248,0.034606,1.000000,0.000187,-0.000008,0.640567
16.522000,0.462000,14.872165,0.002219,-0.002326,-0.000061,659.676738,659.354116,660.102031,658.838030,-1.763122,0.002202,-0.002765,-0.000061,1.920288,0.000017,0.000439,0.000000,14.872165,0.002219,-0.002326,-0.000061,1.000000,0.032446,0.031087,1.000000,0.000220,-0.000009,0.640096
16.543000,0.483000,14.871609,0.001826,0.000388,-0.000038,659.235002,659.754208,659.593676,659.339206,-1.762234,0.001809,-0.000123,-0.000038,1.918843,0.000017,0.000511,0.000000,14.871609,0.001826,0.000388,-0.000038,1.000000,0.032755,0.031055,1.000000,0.000256,-0.000008,0.639614
16.561000,0.501000,14.803725,0.004425,0.001786,-0.000003,657.200761,658.748073,658.135454,657.809426,-1.828603,0.004408,0.001199,-0.000003,1.917328,0.000017,0.000587,0.000000,14.803725,0.004425,0.001786,-0.000003,1.000000,0.035319,0.033440,1.000000,0.000293,-0.000009,0.639109
16.582000,0.522000,14.797112,0.005831,0.000609,0.000001,657.104725,658.547481,658.339740,657.313685,-1.833667,0.005814,-0.000060,0.000001,1.915780,0.000017,0.000669,0.000000,14.797112,0.005831,0.000609,0.000001,1.000000,0.035976,0.033627,1.000000,0.000335,-0.000008,0.638593
16.604000,0.544000,14.815143,0.006975,0.000706,0.000009,657.365078,659.081649,658.847502,657.613542,-1.814066,0.006960,-0.000054,0.000009,1.914209,0.000015,0.000760,0.000000,14.815143,0.006975,0.000706,0.000009,1.000000,0.035858,0.032913,1.000000,0.000380,-0.000007,0.638070
16.623000,0.563000,14.798986,0.003869,-0.000971,0.000011,657.620765,658.107545,658.447515,657.296955,-1.828608,0.003858,-0.001830,0.000011,1.912594,0.000011,0.000859,0.000000,14.798986,0.003869,-0.000971,0.000011,1.000000,0.036774,0.033440,1.000000,0.000430,-0.000006,0.637531
16.641000,0.581000,14.887547,0.008296,0.002091,0.000017,658.594870,661.058285,660.358467,659.321064,-1.738465,0.008293,0.001120,0.000017,1.911012,0.000004,0.000971,0.000000,14.887547,0.008296,0.002091,0.000017,1.000000,0.034520,0.030230,1.000000,0.000486,-0.000002,0.637004
16.662000,0.602000,14.864340,0.003415,-0.002179,0.000018,659.323927,659.301233,660.057778,658.593691,-1.760059,0.003420,-0.003269,0.000018,1.909399,-0.000005,0.001091,0.000000,14.864340,0.003415,-0.002179,0.000018,1.000000,0.035430,0.030980,1.000000,0.000545,0.000002,0.636466
16.682000,0.622000,14.828016,0.010575,0.000772,0.000039,657.248296,659.747096,659.512453,657.541391,-1.794728,0.010591,-0.000447,0.000039,1.907744,-0.000016,0.001220,0.000000,14.828016,0.010575,0.000772,0.000039,1.000000,0.037309,0.032222,1.000000,0.000610,0.000008,0.635915
16.708000,0.648000,14.974007,-0.007048,0.013155,0.000086,660.220641,663.206699,658.793027,664.751123,-1.647298,-0.006987,0.011744,0.000086,1.906304,-0.000061,0.001411,0.000000,14.974007,-0.007048,0.013155,0.000086,1.000000,0.032931,0.027155,1.000000,0.000705,0.000031,0.635435
16.722000,0.662000,14.944837,0.016969,0.000321,0.000098,659.223376,662.903763,662.866810,659.405169,-1.674866,0.017053,-0.001249,0.000098,1.904703,-0.000085,0.001570,0.000000,14.944837,0.016969,0.000321,0.000098,1.000000,0.034910,0.028081,1.000000,0.000785,0.000042,0.634901
16.747000,0.687000,14.855524,0.015622,-0.005599,0.000019,658.421669,659.810892,661.731241,656.520447,-1.762515,0.015732,-0.007334,0.000019,1.903039,-0.000110,0.001736,0.000000,14.855524,0.015622,-0.005599,0.000019,1.000000,0.037903,0.031095,1.000000,0.000868,0.000055,0.634346
16.766000,0.706000,14.951115,0.016696,0.002618,-0.000311,659.143226,663.560393,662.443627,659.806869,-1.665328,0.016842,0.000695,-0.000311,1.901443,-0.000147,0.001924,0.000000,14.951115,0.016696,0.002618,-0.000311,1.000000,0.035489,0.027762,1.000000,0.000962,0.000073,0.633814
