t,t_rel,x,y,z,phi,theta,psi,vx,vy,vz,p,q,r,ref_x,ref_y,ref_z,ref_phi,ref_theta,ref_psi,ref_vx,ref_vy,ref_vz,ref_p,ref_q,ref_r,err_x,err_y,err_z,err_phi,err_theta,err_psi,err_vx,err_vy,err_vz,err_3d,err_vel_3d
16.060000,0.000000,-0.000002,0.000007,1.024458,0.000001,0.000000,0.000000,-0.000001,0.000003,0.056908,0.000000,0.000000,-0.000000,0.000001,0.000000,1.003150,0.000000,0.000000,0.000000,0.000082,0.000001,0.150000,0.000000,0.000000,0.000000,-0.000003,0.000007,0.021308,0.000001,0.000000,0.000000,-0.000083,0.000002,-0.093092,0.021308,0.093092
16.070000,0.010000,-0.000002,0.000007,1.024478,0.000001,0.000000,0.000000,-0.000001,0.000003,0.056623,0.000000,0.000000,-0.000000,0.000001,0.000000,1.003150,0.000000,0.000000,0.000000,0.000082,0.000001,0.150000,0.000000,0.000000,0.000000,-0.000003,0.000007,0.021328,0.000001,0.000000,0.000000,-0.000083,0.000002,-0.093377,0.021328,0.093377
16.080000,0.020000,-0.000002,0.000007,1.024529,0.000001,0.000000,0.000000,-0.000001,0.000003,0.056430,0.000000,0.000000,-0.000000,0.000001,0.000000,1.003150,0.000000,0.000000,0.000000,0.000082,0.000001,0.150000,0.000000,0.000000,0.000000,-0.000003,0.000007,0.021379,0.000001,0.000000,0.000000,-0.000083,0.000002,-0.093570,0.021379,0.093570
16.091000,0.031000,-0.000002,0.000007,1.024585,-0.000003,0.000010,-0.000000,-0.000001,0.000003,0.077134,-0.003146,0.008546,-0.000001,0.000001,0.000000,1.003150,0.000000,0.000000,0.000000,0.000082,0.000001,0.150000,0.000000,0.000000,0.000000,-0.000003,0.000007,0.021435,-0.000003,0.000010,0.000000,-0.000083,0.000002,-0.072866,0.021435,0.072866
16.100000,0.040000,-0.000002,0.000007,1.024892,-0.000023,0.000064,-0.000000,0.000001,0.000003,0.097964,-0.004842,0.013215,-0.000002,0.000004,0.000000,1.006000,0.000000,0.000000,0.000000,0.000297,0.000010,0.150000,0.000000,0.000000,0.000000,-0.000006,0.000007,0.018892,-0.000023,0.000064,0.000000,-0.000296,-0.000007,-0.052036,0.018892,0.052037
16.110000,0.050000,-0.000002,0.000007,1.025872,-0.000071,0.000196,-0.000000,0.000009,0.000006,0.117775,-0.006860,0.019061,-0.000001,0.000004,0.000000,1.006000,0.000000,0.000000,0.000000,0.000297,0.000010,0.150000,0.000000,0.000000,0.000000,-0.000006,0.000007,0.019872,-0.000071,0.000196,0.000000,-0.000288,-0.000004,-0.032225,0.019872,0.032226
16.120000,0.060000,-0.000002,0.000007,1.025846,-0.000098,0.000271,-0.000000,0.000025,0.000012,0.134094,-0.006266,0.017549,-0.000002,0.000013,0.000001,1.009000,0.000000,0.000000,0.000000,0.000669,0.000034,0.150000,0.000000,0.000000,0.000000,-0.000015,0.000006,0.016846,-0.000098,0.000271,0.000000,-0.000644,-0.000022,-0.015906,0.016846,0.015919
16.130000,0.070000,-0.000002,0.000007,1.026409,-0.000161,0.000445,-0.000000,0.000056,0.000023,0.146271,-0.007124,0.020514,-0.000001,0.000013,0.000001,1.009000,0.000000,0.000000,0.000000,0.000669,0.000034,0.150000,0.000000,0.000000,0.000000,-0.000015,0.000006,0.017409,-0.000161,0.000445,0.000000,-0.000613,-0.000011,-0.003729,0.017409,0.003779
16.140000,0.080000,-0.000001,0.000007,1.027157,-0.000245,0.000679,-0.000000,0.000107,0.000042,0.158626,-0.009043,0.026073,-0.000000,0.000032,0.000002,1.012000,0.000000,0.000000,0.000000,0.001187,0.000080,0.150000,0.000000,0.000000,0.000000,-0.000033,0.000005,0.015157,-0.000245,0.000679,0.000000,-0.001080,-0.000038,0.008626,0.015157,0.008693
16.150000,0.090000,0.000000,0.000008,1.028061,-0.000345,0.000962,-0.000000,0.000185,0.000069,0.167509,-0.011073,0.031276,0.000001,0.000032,0.000002,1.012000,0.000000,0.000000,0.000000,0.001187,0.000080,0.150000,0.000000,0.000000,0.000000,-0.000032,0.000006,0.016061,-0.000345,0.000962,0.000000,-0.001002,-0.000011,0.017509,0.016061,0.017538
16.160000,0.100000,0.000002,0.000009,1.029081,-0.000459,0.001289,-0.000000,0.000294,0.000108,0.176468,-0.012511,0.035673,0.000003,0.000064,0.000004,1.015150,0.000000,0.000000,0.000000,0.001888,0.000160,0.150000,0.000000,0.000000,0.000000,-0.000062,0.000005,0.013931,-0.000459,0.001289,0.000000,-0.001594,-0.000052,0.026468,0.013931,0.026516
16.172000,0.112000,0.000008,0.000011,1.030458,-0.000596,0.001683,-0.000000,0.000462,0.000168,0.183479,-0.012922,0.037827,0.000005,0.000064,0.000004,1.015150,0.000000,0.000000,0.000000,0.001888,0.000160,0.150000,0.000000,0.000000,0.000000,-0.000056,0.000007,0.015308,-0.000596,0.001683,0.000000,-0.001426,0.000008,0.033479,0.015308,0.033509
16.180000,0.120000,0.000013,0.000013,1.032292,-0.000725,0.002062,-0.000001,0.000640,0.000231,0.191628,-0.012668,0.037666,0.000007,0.000112,0.000009,1.018300,0.000000,0.000000,0.000000,0.002749,0.000282,0.150000,0.000000,0.000000,0.000000,-0.000099,0.000004,0.013992,-0.000725,0.002062,-0.000001,-0.002109,-0.000051,0.041628,0.013992,0.041681
16.191000,0.131000,0.000020,0.000015,1.033091,-0.000879,0.002501,-0.000001,0.000865,0.000310,0.194419,-0.013535,0.039097,0.000008,0.000112,0.000009,1.018300,0.000000,0.000000,0.000000,0.002749,0.000282,0.150000,0.000000,0.000000,0.000000,-0.000092,0.000006,0.014791,-0.000879,0.002501,-0.000001,-0.001884,0.000028,0.044419,0.014791,0.044459
16.200000,0.140000,0.000031,0.000019,1.034365,-0.001029,0.002935,-0.000001,0.001135,0.000405,0.198517,-0.013929,0.040211,0.000009,0.000169,0.000015,1.021000,0.000000,0.000000,0.000000,0.003611,0.000426,0.150000,0.000000,0.000000,0.000000,-0.000138,0.000004,0.013365,-0.001029,0.002935,-0.000001,-0.002476,-0.000021,0.048517,0.013366,0.048580
16.210000,0.150000,0.000050,0.000026,1.036197,-0.001183,0.003379,-0.000002,0.001489,0.000529,0.202690,-0.013937,0.039404,0.000011,0.000169,0.000015,1.021000,0.000000,0.000000,0.000000,0.003611,0.000426,0.150000,0.000000,0.000000,0.000000,-0.000119,0.000011,0.015197,-0.001183,0.003379,-0.000002,-0.002122,0.000103,0.052690,0.015197,0.052733
16.221000,0.161000,0.000074,0.000034,1.038393,-0.001331,0.003799,-0.000002,0.001884,0.000667,0.207812,-0.013473,0.037414,0.000013,0.000257,0.000026,1.024150,0.000000,0.000000,0.000000,0.004761,0.000646,0.150000,0.000000,0.000000,0.000000,-0.000183,0.000008,0.014243,-0.001331,0.003799,-0.000002,-0.002877,0.000021,0.057812,0.014244,0.057884
16.234000,0.174000,0.000101,0.000044,1.040380,-0.001475,0.004196,-0.000002,0.002317,0.000819,0.210959,-0.012814,0.034396,0.000013,0.000257,0.000026,1.024150,0.000000,0.000000,0.000000,0.004761,0.000646,0.150000,0.000000,0.000000,0.000000,-0.000156,0.000018,0.016230,-0.001475,0.004196,-0.000002,-0.002444,0.000173,0.060959,0.016231,0.061008
16.242000,0.182000,0.000132,0.000055,1.042249,-0.001607,0.004551,-0.000003,0.002788,0.000984,0.213668,-0.011749,0.030292,0.000012,0.000370,0.000043,1.027300,0.000000,0.000000,0.000000,0.006062,0.000932,0.150000,0.000000,0.000000,0.000000,-0.000238,0.000012,0.014949,-0.001607,0.004551,-0.000003,-0.003274,0.000052,0.063668,0.014951,0.063752
