t,t_rel,thrust,tau_phi,tau_theta,tau_psi,w0,w1,w2,w3,ud_T,ud_phi,ud_theta,ud_psi,ui_T,ui_phi,ui_theta,ui_psi,ut_T,ut_phi,ut_theta,ut_psi,torque_scale,cost_state,cost_input,solve_ok,int_err_x,int_err_y,int_err_z
7.573000,0.299000,14.649768,-0.056793,0.523086,-0.009687,576.007598,730.083109,561.310914,729.691000,-1.985193,0.430116,0.123969,-0.009687,1.919961,-0.486909,0.399117,0.000000,14.649768,-0.056793,0.523086,-0.009687,1.000000,0.864958,0.059456,1.000000,0.199117,0.243816,0.639987
7.578000,0.304000,14.646822,-0.052334,0.525229,-0.009316,576.007598,730.083109,561.310914,729.691000,-1.985193,0.430116,0.123969,-0.009687,1.919961,-0.486909,0.399117,0.000000,14.649768,-0.056793,0.523086,-0.009687,1.000000,0.864958,0.059456,1.000000,0.199117,0.243816,0.639987
7.578000,0.304000,14.631539,-0.022139,0.463012,-0.008924,576.007598,730.083109,561.310914,729.691000,-1.985193,0.430116,0.123969,-0.009687,1.919961,-0.486909,0.399117,0.000000,14.649768,-0.056793,0.523086,-0.009687,1.000000,0.864958,0.059456,1.000000,0.199117,0.243816,0.639987
7.585000,0.311000,14.637947,-0.030457,0.465214,-0.008867,576.007598,730.083109,561.310914,729.691000,-1.985193,0.430116,0.123969,-0.009687,1.919961,-0.486909,0.399117,0.000000,14.649768,-0.056793,0.523086,-0.009687,1.000000,0.864958,0.059456,1.000000,0.199117,0.243816,0.639987
7.605000,0.331000,14.605487,0.003157,0.278251,-0.006526,605.909938,702.494851,601.620463,697.104548,-1.985193,0.430116,0.123969,-0.009687,1.919961,-0.486909,0.399117,0.000000,14.649768,-0.056793,0.523086,-0.009687,1.000000,0.864958,0.059456,1.000000,0.199117,0.243816,0.639987
7.632000,0.358000,14.607729,-0.015959,0.425988,-0.008819,581.106077,724.781241,570.132940,721.627603,-1.985193,0.430116,0.123969,-0.009687,1.919961,-0.486909,0.399117,0.000000,14.649768,-0.056793,0.523086,-0.009687,1.000000,0.864958,0.059456,1.000000,0.199117,0.243816,0.639987
7.646000,0.372000,14.579531,-0.040275,0.553808,-0.009202,558.273640,741.651550,540.285468,742.877285,-2.004557,0.475251,0.053136,-0.008924,1.921096,-0.497390,0.409875,0.000000,14.631539,-0.022139,0.463012,-0.008924,1.000000,0.856287,0.063059,1.000000,0.204491,0.249062,0.640365
7.666000,0.392000,14.601888,-0.052436,0.540783,-0.008233,562.580796,738.635360,542.447058,742.818052,-2.035186,0.470368,0.103908,-0.008233,1.922074,-0.522804,0.436875,0.000000,14.601888,-0.052436,0.540783,-0.008233,1.000000,0.824676,0.064631,1.000000,0.217979,0.261784,0.640691
7.680000,0.406000,14.607435,-0.036431,0.380754,-0.005769,591.004483,714.643131,577.740394,717.614532,-2.029488,0.491275,-0.061533,-0.005769,1.921923,-0.527706,0.442287,0.000000,14.607435,-0.036431,0.380754,-0.005769,1.000000,0.831523,0.065705,1.000000,0.220684,0.264238,0.640641
7.702000,0.428000,14.690260,-0.065408,0.451719,-0.007085,583.429909,725.078155,561.778818,732.611965,-1.946466,0.467187,0.004010,-0.007085,1.921727,-0.532595,0.447709,0.000000,14.690260,-0.065408,0.451719,-0.007085,1.000000,0.815531,0.059720,1.000000,0.223388,0.266689,0.640576
7.721000,0.447000,14.680678,-0.060031,0.487100,-0.008338,576.180404,731.304248,554.547589,736.892671,-1.955752,0.477395,0.033958,-0.008338,1.921431,-0.537426,0.453142,0.000000,14.680678,-0.060031,0.487100,-0.008338,1.000000,0.808180,0.061163,1.000000,0.226091,0.269117,0.640477
7.746000,0.472000,14.637178,-0.058853,0.667942,-0.010942,539.513092,758.755070,514.319352,762.185655,-1.998839,0.483314,0.209349,-0.010942,1.921017,-0.542167,0.458594,0.000000,14.637178,-0.058853,0.667942,-0.010942,1.000000,0.795829,0.067708,1.000000,0.228795,0.271507,0.640339
7.763000,0.489000,14.620072,-0.015563,0.459542,-0.008472,574.700357,730.133654,563.986353,727.171068,-2.015429,0.531277,-0.004484,-0.008472,1.920502,-0.546840,0.464026,0.000000,14.620072,-0.015563,0.459542,-0.008472,1.000000,0.804408,0.068854,1.000000,0.231500,0.273854,0.640167
7.785000,0.511000,14.652761,-0.044753,0.659677,-0.011737,540.180351,759.391380,518.106017,759.706488,-1.982154,0.506714,0.190196,-0.011737,1.919915,-0.551467,0.469481,0.000000,14.652761,-0.044753,0.659677,-0.011737,1.000000,0.784503,0.068596,1.000000,0.234203,0.276190,0.639972
7.801000,0.527000,14.642768,-0.012104,0.422023,-0.009261,582.467860,725.398605,572.101424,721.191356,-1.991462,0.543930,-0.052881,-0.009261,1.919230,-0.556034,0.474904,0.000000,14.642768,-0.012104,0.422023,-0.009261,1.000000,0.799031,0.069533,1.000000,0.236906,0.278482,0.639743
7.824000,0.550000,14.670234,-0.019869,0.417744,-0.009517,585.008581,724.633097,572.595581,721.739533,-1.963245,0.540688,-0.062584,-0.009517,1.918479,-0.560557,0.480328,0.000000,14.670234,-0.019869,0.417744,-0.009517,1.000000,0.793126,0.068178,1.000000,0.239609,0.280753,0.639493
7.853000,0.579000,14.693201,-0.052582,0.586355,-0.012899,565.149348,741.984091,543.354664,743.199752,-1.939460,0.512457,0.100588,-0.012899,1.917661,-0.565039,0.485767,0.000000,14.693201,-0.052582,0.586355,-0.012899,1.000000,0.770354,0.064905,1.000000,0.242309,0.283012,0.639220
7.866000,0.592000,14.682309,-0.048523,0.542609,-0.011466,565.149348,741.984091,543.354664,743.199752,-1.949450,0.520956,0.051426,-0.011466,1.916758,-0.569479,0.491183,0.000000,14.682309,-0.048523,0.542609,-0.011466,1.000000,0.768695,0.065421,1.000000,0.245009,0.285241,0.638919
7.889000,0.615000,14.649183,-0.041951,0.523093,-0.010583,567.001071,738.678506,547.705079,739.271482,-1.981574,0.531887,0.026495,-0.010583,1.915757,-0.573838,0.496598,0.000000,14.649183,-0.041951,0.523093,-0.010583,1.000000,0.766430,0.067638,1.000000,0.247708,0.287430,0.638586
7.906000,0.632000,14.642246,-0.035670,0.486722,-0.009854,572.936348,733.323456,556.033430,733.236226,-1.987426,0.542471,-0.015279,-0.009854,1.914673,-0.578141,0.502001,0.000000,14.642246,-0.035670,0.486722,-0.009854,1.000000,0.764211,0.068959,1.000000,0.250406,0.289586,0.638224
7.922000,0.648000,14.648039,-0.029800,0.458507,-0.009181,577.618585,729.424304,562.867079,728.685863,-1.980472,0.552590,-0.048885,-0.009181,1.913511,-0.582389,0.507392,0.000000,14.648039,-0.029800,0.458507,-0.009181,1.000000,0.760505,0.070006,1.000000,0.253102,0.291711,0.637837
7.945000,0.671000,14.687557,-0.036454,0.447263,-0.008751,581.425089,727.694531,565.488935,728.530118,-1.939741,0.550153,-0.065499,-0.008751,1.912298,-0.586607,0.512762,0.000000,14.687557,-0.036454,0.447263,-0.008751,1.000000,0.752660,0.068329,1.000000,0.255797,0.293813,0.637433
7.968000,0.694000,14.708457,-0.035299,0.438456,-0.008245,583.311018,726.685586,568.124906,727.656215,-1.917571,0.555467,-0.079684,-0.008245,1.911029,-0.590766,0.518140,0.000000,14.708457,-0.035299,0.438456,-0.008245,1.000000,0.745962,0.068267,1.000000,0.258490,0.295890,0.637010
