metric,value
duration_s,11.015999999999998
n_state_samples,1103
n_ctrl_samples,539
trajectory_type,hover
wind_x,0.0
wind_y,-4.0
wind_z,0.0
is_wind,True
rmse_x,0.06080689132383534
max_err_x,0.135234
rmse_y,0.0537848214420569
max_err_y,0.143027
rmse_z,0.041177581170130255
max_err_z,0.06092900000000001
rmse_3d,0.09102679957597834
max_err_3d,0.19724418295351576
rmse_vx,0.02769611669957771
rmse_vy,0.11235977542131355
rmse_vz,0.03084698940904922
rmse_vel_3d,0.11976364543786497
settling_time_s,
ss_err_x,0.031894443438914025
ss_err_y,0.010823828054298644
ss_err_z,0.02489968325791855
ss_err_3d,0.04245531849563133
mean_thrust,14.757601528756958
max_thrust,14.888607
min_thrust,14.579531
thrust_dev,0.052591076066790414
rms_tau_phi,0.031712790016473515
max_tau_phi,0.065408
rms_tau_theta,0.6445307733905016
max_tau_theta,1.022157
rms_tau_psi,0.014447280135240766
max_tau_psi,0.024486
mean_motor_util,43.148059672387134
max_motor_util,54.885019666666665
mean_util_r0,36.092891600865805
mean_util_r1,50.86346944465058
mean_util_r2,35.61604337192332
mean_util_r3,50.019834272108845
sat_events,0
sat_pct,0.0
ctrl_energy,2337.418473526493
max_phi_deg,2.0303905386050984
max_theta_deg,0.5956469238180039
pct_within_linear,100.0
linearization_valid,True
ss_offset_x,-0.031894443438914025
ss_offset_y,0.0066559819004524895
ss_offset_z,0.02489968325791855
wind_detected,False
has_mpc_debug,True
mpc_solve_ok,539
mpc_solve_fail,0
mpc_solve_pct,100.0
cost_state_mean,0.24882868274582556
cost_state_max,0.864958
cost_input_mean,0.0572346103896104
cost_input_max,0.104902
cost_total_mean,0.306063293135436
torque_scale_mean,1.0
torque_scale_min,1.0
torque_scaled_pct,0.0
ud_thrust_rms,1.2557041176937072
ui_thrust_rms,1.2918453698395405
ud_tau_phi_rms,0.5513680111121956
ui_tau_phi_rms,0.5353065089504376
ud_tau_theta_rms,0.3323419567779604
ui_tau_theta_rms,0.9308875787981304
ud_tau_psi_rms,0.01445361860572047
ui_tau_psi_rms,0.0
int_err_mag_final,0.6667492337828368
int_err_mag_max,0.7937281644612342
