t,t_rel,x,y,z,phi,theta,psi,vx,vy,vz,p,q,r,ref_x,ref_y,ref_z,ref_phi,ref_theta,ref_psi,ref_vx,ref_vy,ref_vz,ref_p,ref_q,ref_r,err_x,err_y,err_z,err_phi,err_theta,err_psi,err_vx,err_vy,err_vz,err_3d,err_vel_3d
7.423000,0.000000,-0.000000,-0.000000,1.023918,-0.000000,0.000000,0.000000,0.000000,-0.000000,0.063019,-0.000001,-0.000000,-0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000074,0.000074,0.000000,0.000000,0.000000,0.000000,-0.000001,-0.000001,0.023918,-0.000000,0.000000,0.000000,-0.000074,-0.000075,0.063019,0.023918,0.063019
7.432000,0.009000,-0.000000,-0.000000,1.024072,-0.000000,0.000000,0.000000,0.000000,-0.000000,0.062998,-0.000000,-0.000000,-0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000074,0.000074,0.000000,0.000000,0.000000,0.000000,-0.000001,-0.000001,0.024072,-0.000000,0.000000,0.000000,-0.000074,-0.000075,0.062998,0.024072,0.062998
7.440000,0.017000,-0.000000,-0.000000,1.024702,-0.000000,0.000000,0.000000,0.000000,-0.000000,0.064375,-0.000000,-0.000000,-0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000074,0.000074,0.000000,0.000000,0.000000,0.000000,-0.000001,-0.000001,0.024702,-0.000000,0.000000,0.000000,-0.000074,-0.000075,0.064375,0.024702,0.064375
7.451000,0.028000,-0.000000,-0.000000,1.024144,-0.000000,0.000000,0.000000,0.000000,-0.000000,0.062163,-0.000000,-0.000000,-0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000074,0.000074,0.000000,0.000000,0.000000,0.000000,-0.000001,-0.000001,0.024144,-0.000000,0.000000,0.000000,-0.000074,-0.000075,0.062163,0.024144,0.062164
7.460000,0.037000,-0.000000,-0.000000,1.024766,-0.000000,0.000000,0.000000,0.000000,-0.000000,0.063445,-0.000000,-0.000000,-0.000000,0.000004,0.000004,1.000000,0.000000,0.000000,0.000000,0.000297,0.000297,0.000000,0.000000,0.000000,0.000000,-0.000004,-0.000004,0.024766,-0.000000,0.000000,0.000000,-0.000297,-0.000297,0.063445,0.024766,0.063446
7.471000,0.048000,-0.000000,-0.000000,1.024347,-0.000000,0.000000,0.000000,0.000000,-0.000000,0.061756,-0.000053,0.000037,-0.000000,0.000004,0.000004,1.000000,0.000000,0.000000,0.000000,0.000297,0.000297,0.000000,0.000000,0.000000,0.000000,-0.000004,-0.000004,0.024347,-0.000000,0.000000,0.000000,-0.000297,-0.000297,0.061756,0.024347,0.061758
7.480000,0.057000,-0.000000,-0.000000,1.024964,-0.000000,0.000000,0.000000,0.000000,-0.000000,0.063132,-0.000076,0.000055,-0.000000,0.000013,0.000013,1.000000,0.000000,0.000000,0.000000,0.000669,0.000665,0.000000,0.000000,0.000000,0.000000,-0.000013,-0.000013,0.024964,-0.000000,0.000000,0.000000,-0.000668,-0.000666,0.063132,0.024964,0.063139
7.490000,0.067000,-0.000000,-0.000000,1.024733,-0.000001,0.000001,0.000000,0.000000,-0.000000,0.062013,-0.000263,0.000193,-0.000000,0.000013,0.000013,1.000000,0.000000,0.000000,0.000000,0.000669,0.000665,0.000000,0.000000,0.000000,0.000000,-0.000013,-0.000013,0.024733,-0.000001,0.000001,0.000000,-0.000668,-0.000666,0.062013,0.024733,0.062020
7.501000,0.078000,-0.000000,-0.000000,1.024627,-0.000002,0.000002,0.000000,0.000000,-0.000000,0.061286,-0.000346,0.000261,0.000001,0.000032,0.000032,1.000000,0.000000,0.000000,0.000000,0.001187,0.001177,0.000000,0.000000,0.000000,0.000000,-0.000032,-0.000032,0.024627,-0.000002,0.000002,0.000000,-0.001187,-0.001177,0.061286,0.024627,0.061309
7.511000,0.088000,-0.000000,-0.000000,1.025239,-0.000006,0.000004,0.000000,0.000000,0.000000,0.062576,-0.000702,0.000537,0.000001,0.000032,0.000032,1.000000,0.000000,0.000000,0.000000,0.001187,0.001177,0.000000,0.000000,0.000000,0.000000,-0.000032,-0.000032,0.025239,-0.000006,0.000004,0.000000,-0.001187,-0.001177,0.062576,0.025239,0.062598
7.520000,0.097000,-0.000000,-0.000000,1.025032,-0.000009,0.000007,0.000000,0.000001,0.000001,0.061437,-0.000835,0.000652,0.000004,0.000062,0.000061,1.000000,0.000000,0.000000,0.000000,0.001851,0.001827,0.000000,0.000000,0.000000,0.000000,-0.000062,-0.000061,0.025032,-0.000009,0.000007,0.000000,-0.001850,-0.001826,0.061437,0.025033,0.061492
7.530000,0.107000,-0.000000,-0.000000,1.025066,-0.000018,0.000014,0.000000,0.000001,0.000002,0.060870,-0.001354,0.001073,0.000003,0.000062,0.000061,1.000000,0.000000,0.000000,0.000000,0.001851,0.001827,0.000000,0.000000,0.000000,0.000000,-0.000062,-0.000061,0.025066,-0.000018,0.000014,0.000000,-0.001850,-0.001825,0.060870,0.025067,0.060926
7.540000,0.117000,-0.000000,-0.000000,1.025145,-0.000024,0.000018,0.000000,0.000003,0.000003,0.060447,-0.001384,0.001103,0.000004,0.000107,0.000105,1.000000,0.000000,0.000000,0.000000,0.002660,0.002610,0.000000,0.000000,0.000000,0.000000,-0.000107,-0.000106,0.025145,-0.000024,0.000018,0.000000,-0.002657,-0.002606,0.060447,0.025145,0.060561
7.554000,0.131000,0.000000,-0.000000,1.025101,-0.000038,0.000030,0.000000,0.000005,0.000006,0.059925,-0.002053,0.001670,0.000004,0.000107,0.000105,1.000000,0.000000,0.000000,0.000000,0.002660,0.002610,0.000000,0.000000,0.000000,0.000000,-0.000107,-0.000105,0.025101,-0.000038,0.000030,0.000000,-0.002655,-0.002603,0.059925,0.025101,0.060040
7.560000,0.137000,0.000000,0.000000,1.025343,-0.000059,0.000047,0.000000,0.000009,0.000011,0.060249,-0.002724,0.002238,0.000003,0.000169,0.000167,1.000000,0.000000,0.000000,0.000000,0.003611,0.003518,0.000000,0.000000,0.000000,0.000000,-0.000169,-0.000166,0.025343,-0.000059,0.000047,0.000000,-0.003602,-0.003507,0.060249,0.025344,0.060458
7.574000,0.151000,0.000000,0.000000,1.025482,-0.000082,0.000066,0.000000,0.000015,0.000018,0.060377,-0.003329,0.002766,0.000003,0.000252,0.000247,1.000000,0.000000,0.000000,0.000000,0.004703,0.004545,0.000000,0.000000,0.000000,0.000000,-0.000252,-0.000247,0.025482,-0.000082,0.000066,0.000000,-0.004688,-0.004527,0.060377,0.025485,0.060728
7.580000,0.157000,0.000000,0.000000,1.026086,-0.000117,0.000095,0.000000,0.000021,0.000026,0.061870,-0.004367,0.003661,0.000001,0.000252,0.000247,1.000000,0.000000,0.000000,0.000000,0.004703,0.004545,0.000000,0.000000,0.000000,0.000000,-0.000252,-0.000247,0.026086,-0.000117,0.000095,0.000000,-0.004681,-0.004518,0.061870,0.026088,0.062211
7.590000,0.167000,0.000001,0.000001,1.025519,-0.000162,0.000132,0.000000,0.000032,0.000040,0.059785,-0.005975,0.005039,0.000003,0.000252,0.000247,1.000000,0.000000,0.000000,0.000000,0.004703,0.004545,0.000000,0.000000,0.000000,0.000000,-0.000251,-0.000246,0.025519,-0.000162,0.000132,0.000000,-0.004671,-0.004505,0.059785,0.025521,0.060136
7.602000,0.179000,0.000001,0.000002,1.025718,-0.000222,0.000184,0.000000,0.000047,0.000058,0.059979,-0.007592,0.006431,0.000003,0.000358,0.000349,1.000000,0.000000,0.000000,0.000000,0.005932,0.005680,0.000000,0.000000,0.000000,0.000000,-0.000357,-0.000348,0.025718,-0.000222,0.000184,0.000000,-0.005885,-0.005621,0.059979,0.025723,0.060528
7.610000,0.187000,0.000002,0.000002,1.026318,-0.000267,0.000220,0.000001,0.000064,0.000079,0.061408,-0.006670,0.005833,0.000012,0.000358,0.000349,1.000000,0.000000,0.000000,0.000000,0.005932,0.005680,0.000000,0.000000,0.000000,0.000000,-0.000356,-0.000347,0.026318,-0.000267,0.000220,0.000001,-0.005867,-0.005601,0.061408,0.026323,0.061941
7.620000,0.197000,0.000003,0.000003,1.025772,-0.000343,0.000285,0.000001,0.000089,0.000109,0.059465,-0.008435,0.007390,0.000020,0.000490,0.000475,1.000000,0.000000,0.000000,0.000000,0.007295,0.006913,0.000000,0.000000,0.000000,0.000000,-0.000488,-0.000472,0.025772,-0.000343,0.000285,0.000001,-0.007206,-0.006804,0.059465,0.025781,0.060286
7.630000,0.207000,0.000004,0.000005,1.025970,-0.000429,0.000360,0.000001,0.000122,0.000148,0.059376,-0.008912,0.008095,0.000017,0.000490,0.000475,1.000000,0.000000,0.000000,0.000000,0.007295,0.006913,0.000000,0.000000,0.000000,0.000000,-0.000486,-0.000470,0.025970,-0.000429,0.000360,0.000001,-0.007174,-0.006765,0.059376,0.025979,0.060189
7.640000,0.217000,0.000006,0.000007,1.026084,-0.000529,0.000447,0.000001,0.000162,0.000196,0.059044,-0.009980,0.009083,0.000020,0.000669,0.000643,1.000000,0.000000,0.000000,0.000000,0.008947,0.008370,0.000000,0.000000,0.000000,0.000000,-0.000663,-0.000636,0.026084,-0.000529,0.000447,0.000001,-0.008785,-0.008173,0.059044,0.026100,0.060251
7.651000,0.228000,0.000008,0.000010,1.026170,-0.000631,0.000540,0.000001,0.000212,0.000255,0.058961,-0.009926,0.009467,0.000015,0.000669,0.000643,1.000000,0.000000,0.000000,0.000000,0.008947,0.008370,0.000000,0.000000,0.000000,0.000000,-0.000661,-0.000633,0.026170,-0.000631,0.000540,0.000001,-0.008736,-0.008115,0.058961,0.026186,0.060154
