t,t_rel,thrust,tau_phi,tau_theta,tau_psi,w0,w1,w2,w3,ud_T,ud_phi,ud_theta,ud_psi,ui_T,ui_phi,ui_theta,ui_psi,ut_T,ut_phi,ut_theta,ut_psi,torque_scale,cost_state,cost_input,solve_ok,int_err_x,int_err_y,int_err_z
7.441000,0.018000,14.907202,0.000000,0.000000,0.000000,660.269233,660.269306,660.269307,660.269247,-1.835815,0.000001,0.000000,0.000000,2.028018,-0.000001,-0.000000,0.000000,14.907202,0.000000,0.000000,0.000000,1.000000,0.031434,0.033702,1.000000,-0.000000,0.000000,0.676006
7.463000,0.040000,14.921401,-0.000182,0.000264,0.000000,660.557960,660.609309,660.519530,660.647751,-1.820168,-0.000182,0.000264,0.000000,2.026569,-0.000001,0.000000,0.000000,14.921401,-0.000182,0.000264,0.000000,1.000000,0.030980,0.033130,1.000000,0.000000,0.000000,0.675523
7.486000,0.063000,14.923837,-0.000651,0.000970,0.000000,660.541035,660.734079,660.403734,660.871326,-1.816271,-0.000651,0.000970,0.000000,2.025108,-0.000001,0.000000,0.000000,14.923837,-0.000651,0.000970,0.000000,1.000000,0.030925,0.032989,1.000000,0.000000,0.000000,0.675036
7.501000,0.078000,14.908471,-0.001236,0.001926,0.000000,660.099504,660.495157,659.838711,660.755699,-1.830153,-0.001235,0.001926,0.000000,2.023624,-0.000001,0.000001,0.000000,14.908471,-0.001236,0.001926,0.000000,1.000000,0.031467,0.033495,1.000000,0.000000,0.000001,0.674541
7.525000,0.102000,14.884060,-0.001804,0.002946,-0.000004,659.446035,660.069834,659.062161,660.447330,-1.853050,-0.001802,0.002944,-0.000004,2.022110,-0.000003,0.000002,0.000000,14.884060,-0.001804,0.002946,-0.000004,1.000000,0.032334,0.034339,1.000000,0.000001,0.000001,0.674037
7.542000,0.119000,14.921614,-0.002333,0.003974,-0.000009,660.160635,661.022501,659.661917,661.506784,-1.813992,-0.002328,0.003970,-0.000009,2.020606,-0.000005,0.000004,0.000000,14.921614,-0.002333,0.003974,-0.000009,1.000000,0.031129,0.032908,1.000000,0.000002,0.000002,0.673535
7.566000,0.143000,14.938871,-0.003055,0.005304,-0.000011,660.393014,661.555018,659.740851,662.189301,-1.795229,-0.003046,0.005295,-0.000011,2.019100,-0.000009,0.000009,0.000000,14.938871,-0.003055,0.005304,-0.000011,1.000000,0.030632,0.032232,1.000000,0.000004,0.000005,0.673033
7.586000,0.163000,14.919511,-0.005622,0.009745,-0.000008,659.477017,661.610919,658.282930,662.786961,-1.813060,-0.005603,0.009727,-0.000008,2.017571,-0.000019,0.000019,0.000000,14.919511,-0.005622,0.009745,-0.000008,1.000000,0.031448,0.032884,1.000000,0.000009,0.000010,0.672524
7.604000,0.181000,14.929396,-0.003756,0.008067,-0.000011,659.786207,661.741394,658.985381,662.523164,-1.801644,-0.003723,0.008034,-0.000011,2.016040,-0.000033,0.000033,0.000000,14.929396,-0.003756,0.008067,-0.000011,1.000000,0.031295,0.032467,1.000000,0.000017,0.000016,0.672013
7.623000,0.200000,14.876542,-0.001659,0.004937,-0.000032,658.934041,660.268735,658.560740,660.593888,-1.852919,-0.001612,0.004890,-0.000032,2.014461,-0.000047,0.000047,0.000000,14.876542,-0.001659,0.004937,-0.000032,1.000000,0.033121,0.034336,1.000000,0.000024,0.000023,0.671487
7.642000,0.219000,14.924671,0.000190,0.002687,-0.000047,660.194879,661.151455,660.201917,661.075215,-1.803231,0.000255,0.002620,-0.000047,2.012902,-0.000066,0.000067,0.000000,14.924671,0.000190,0.002687,-0.000047,1.000000,0.031759,0.032517,1.000000,0.000033,0.000033,0.670967
7.665000,0.242000,14.927227,0.000016,0.002968,-0.000045,660.221246,661.236864,660.192915,661.198541,-1.799106,0.000107,0.002875,-0.000045,2.011332,-0.000091,0.000093,0.000000,14.927227,0.000016,0.002968,-0.000045,1.000000,0.032002,0.032369,1.000000,0.000047,0.000045,0.670444
7.682000,0.259000,14.922745,0.000502,0.002638,-0.000067,660.134940,661.141252,660.193384,660.983368,-1.802005,0.000625,0.002511,-0.000067,2.009750,-0.000123,0.000126,0.000000,14.922745,0.000502,0.002638,-0.000067,1.000000,0.032452,0.032473,1.000000,0.000063,0.000061,0.669917
7.703000,0.280000,14.930735,-0.000423,0.003097,-0.000064,660.330033,661.297603,660.195540,661.336873,-1.792431,-0.000261,0.002929,-0.000064,2.008166,-0.000162,0.000168,0.000000,14.930735,-0.000423,0.003097,-0.000064,1.000000,0.032543,0.032129,1.000000,0.000084,0.000081,0.669389
7.722000,0.299000,14.938476,-0.001284,0.004259,-0.000052,660.389970,661.570889,660.082608,661.800835,-1.783103,-0.001073,0.004039,-0.000052,2.006579,-0.000210,0.000220,0.000000,14.938476,-0.001284,0.004259,-0.000052,1.000000,0.032706,0.031796,1.000000,0.000110,0.000105,0.668860
7.742000,0.319000,14.920767,-0.001969,0.004767,-0.000023,659.973136,661.182251,659.541597,661.579331,-1.799206,-0.001700,0.004484,-0.000023,2.004973,-0.000269,0.000283,0.000000,14.920767,-0.001969,0.004767,-0.000023,1.000000,0.033786,0.032374,1.000000,0.000142,0.000134,0.668324
7.762000,0.339000,14.894823,-0.001998,0.005770,-0.000017,659.228030,660.773666,658.793817,661.181642,-1.823519,-0.001661,0.005411,-0.000017,2.003341,-0.000338,0.000359,0.000000,14.894823,-0.001998,0.005770,-0.000017,1.000000,0.035217,0.033255,1.000000,0.000180,0.000169,0.667780
7.784000,0.361000,14.929945,-0.001495,0.006106,-0.000009,659.893607,661.657607,659.571418,661.965000,-1.786779,-0.001077,0.005657,-0.000009,2.001724,-0.000419,0.000449,0.000000,14.929945,-0.001495,0.006106,-0.000009,1.000000,0.034693,0.031929,1.000000,0.000225,0.000209,0.667241
7.800000,0.377000,14.926094,-0.001134,0.007044,-0.000001,659.607437,661.766687,659.367058,662.004452,-1.789000,-0.000622,0.006489,-0.000001,2.000094,-0.000513,0.000555,0.000000,14.926094,-0.001134,0.007044,-0.000001,1.000000,0.035558,0.032009,1.000000,0.000277,0.000256,0.666698
7.822000,0.399000,14.945599,0.000388,0.006296,0.000005,660.004306,662.228316,660.089579,662.150517,-1.767873,0.001008,0.005619,0.000005,1.998472,-0.000620,0.000678,0.000000,14.945599,0.000388,0.006296,0.000005,1.000000,0.035690,0.031257,1.000000,0.000339,0.000310,0.666157
7.845000,0.422000,14.927867,0.002004,0.003552,0.000010,659.906743,661.538235,660.336628,661.124169,-1.783965,0.002745,0.002734,0.000010,1.996832,-0.000741,0.000819,0.000000,14.927867,0.002004,0.003552,0.000010,1.000000,0.037103,0.031827,1.000000,0.000409,0.000371,0.665611
7.863000,0.440000,14.881445,0.002663,0.002821,0.000014,658.931039,660.454562,659.503810,659.904034,-1.828709,0.003541,0.001841,0.000014,1.995154,-0.000878,0.000980,0.000000,14.881445,0.002663,0.002821,0.000014,1.000000,0.039511,0.033443,1.000000,0.000490,0.000439,0.665051
7.882000,0.459000,14.899921,0.002843,0.002996,0.000001,659.296843,660.917386,659.897780,660.318971,-1.808557,0.003874,0.001832,0.000001,1.993478,-0.001031,0.001164,0.000000,14.899921,0.002843,0.002996,0.000001,1.000000,0.039885,0.032711,1.000000,0.000582,0.000516,0.664493
7.901000,0.478000,14.944205,0.004676,0.001046,-0.000034,660.429401,661.771501,661.390646,660.760507,-1.762616,0.005875,-0.000324,-0.000034,1.991821,-0.001199,0.001370,0.000000,14.944205,0.004676,0.001046,-0.000034,1.000000,0.039312,0.031072,1.000000,0.000685,0.000600,0.663940
7.924000,0.501000,14.900630,0.000722,0.012578,-0.000032,657.911980,662.351771,658.042086,662.175071,-1.804497,0.002128,0.010946,-0.000032,1.990127,-0.001406,0.001632,0.000000,14.900630,0.000722,0.012578,-0.000032,1.000000,0.043089,0.032575,1.000000,0.000816,0.000703,0.663376
7.943000,0.520000,14.945175,0.006727,-0.000556,-0.000026,660.504557,661.733266,661.903152,660.296216,-1.758283,0.008335,-0.002446,-0.000026,1.988458,-0.001608,0.001890,0.000000,14.945175,0.006727,-0.000556,-0.000026,1.000000,0.041300,0.030923,1.000000,0.000945,0.000804,0.662819
