t,t_rel,thrust,tau_phi,tau_theta,tau_psi,w0,w1,w2,w3,ud_T,ud_phi,ud_theta,ud_psi,ui_T,ui_phi,ui_theta,ui_psi,ut_T,ut_phi,ut_theta,ut_psi,torque_scale,cost_state,cost_input,solve_ok,int_err_x,int_err_y,int_err_z
8.582000,0.019000,17.128697,-0.002972,0.432945,-0.008695,638.731363,776.107730,631.725679,770.902642,0.589442,0.646560,-0.327062,-0.008695,1.824256,-0.649532,0.760007,0.000000,17.128697,-0.002972,0.432945,-0.008695,1.000000,0.401291,0.055983,1.000000,0.379310,0.325576,0.608085
8.602000,0.039000,17.206935,-0.025831,0.663308,-0.012075,602.657319,809.317839,587.189305,806.138247,0.670629,0.623068,-0.099907,-0.012075,1.821306,-0.648899,0.763214,0.000000,17.206935,-0.025831,0.663308,-0.012075,1.000000,0.370500,0.044331,1.000000,0.380902,0.325277,0.607102
8.623000,0.060000,16.275973,-0.007237,0.473182,-0.010450,612.696696,766.002212,603.058372,760.330696,-0.257516,0.640911,-0.293187,-0.010450,1.818489,-0.648148,0.766369,0.000000,16.275973,-0.007237,0.473182,-0.010450,1.000000,0.337830,0.050347,1.000000,0.382467,0.324921,0.606163
8.643000,0.080000,16.001476,-0.032829,0.717401,-0.012793,563.100161,794.545882,544.115303,792.074567,-0.529503,0.614534,-0.052119,-0.012793,1.815979,-0.647363,0.769520,0.000000,16.001476,-0.032829,0.717401,-0.012793,1.000000,0.289913,0.040857,1.000000,0.384026,0.324552,0.605326
8.665000,0.102000,15.593527,-0.024502,0.645951,-0.012042,565.434933,777.223237,549.283395,773.693998,-0.934846,0.622043,-0.126658,-0.012042,1.813373,-0.646545,0.772610,0.000000,15.593527,-0.024502,0.645951,-0.012042,1.000000,0.287970,0.049052,1.000000,0.385566,0.324154,0.604458
8.684000,0.121000,15.439599,-0.041120,0.679853,-0.011784,556.581294,777.659758,536.087792,777.285986,-1.086435,0.604585,-0.095852,-0.011784,1.811034,-0.645705,0.775705,0.000000,15.439599,-0.041120,0.679853,-0.011784,1.000000,0.271622,0.049288,1.000000,0.387113,0.323739,0.603678
8.703000,0.140000,15.197540,-0.031955,0.600662,-0.011540,564.915267,762.242199,547.279841,760.347101,-1.326031,0.612868,-0.178100,-0.011540,1.808571,-0.644823,0.778762,0.000000,15.197540,-0.031955,0.600662,-0.011540,1.000000,0.278078,0.058330,1.000000,0.388644,0.323300,0.602857
8.725000,0.162000,15.024302,-0.000971,0.326030,-0.008067,608.207708,718.823326,601.794938,713.259740,-1.496815,0.642911,-0.455755,-0.008067,1.806117,-0.643882,0.781785,0.000000,15.024302,-0.000971,0.326030,-0.008067,1.000000,0.324289,0.084516,1.000000,0.390170,0.322815,0.602039
8.744000,0.181000,14.987524,-0.037296,0.576478,-0.011950,565.120864,754.252044,545.783702,753.047402,-1.531199,0.605607,-0.208362,-0.011950,1.803723,-0.642903,0.784840,0.000000,14.987524,-0.037296,0.576478,-0.011950,1.000000,0.273141,0.064477,1.000000,0.391698,0.322331,0.601241
8.761000,0.198000,14.921533,-0.023974,0.506762,-0.010776,575.078319,743.329706,560.386539,740.412886,-1.594813,0.617929,-0.281113,-0.010776,1.801346,-0.641903,0.787875,0.000000,14.921533,-0.023974,0.506762,-0.010776,1.000000,0.280334,0.071532,1.000000,0.393226,0.321823,0.600449
