metric,value
duration_s,9.996999999999998
n_state_samples,1000
n_ctrl_samples,500
trajectory_type,cone_helix
wind_x,0.0
wind_y,-4.0
wind_z,0.0
is_wind,True
rmse_x,0.20470595621409002
max_err_x,0.5156119523852191
rmse_y,0.22798806220153864
max_err_y,0.5133011709430865
rmse_z,0.053384365032665006
max_err_z,1.5016502411305228
rmse_3d,0.3110192525325055
max_err_3d,1.5928937982098195
rmse_vx,0.28599478793010047
rmse_vy,0.2992824859204799
rmse_vz,0.013008173028380905
rmse_vel_3d,0.4141645055620552
settling_time_s,
ss_err_x,0.25658099337585527
ss_err_y,0.3817293081744148
ss_err_z,0.015692851683190453
ss_err_3d,0.4966951759294227
mean_thrust,14.833907072689737
max_thrust,17.20693540741914
min_thrust,14.618483244095756
thrust_dev,0.1238860506936526
rms_tau_phi,0.1139428667769224
max_tau_phi,0.3788872492027944
rms_tau_theta,0.6662666720897744
max_tau_theta,1.2504452212489454
rms_tau_psi,0.016956371282080992
max_tau_psi,0.042565832904824914
mean_motor_util,43.20235087618229
max_motor_util,56.736283881179496
mean_util_r0,36.07254082427171
mean_util_r1,51.08413374092548
mean_util_r2,35.41375162715762
mean_util_r3,50.238977312374324
sat_events,0
sat_pct,0.0
ctrl_energy,2200.2759438032544
max_phi_deg,8.770087388819643
max_theta_deg,8.795617718591682
pct_within_linear,100.0
linearization_valid,True
ss_offset_x,-0.03183924628397284
ss_offset_y,0.3817293081744148
ss_offset_z,0.015270784889231772
wind_detected,True
has_mpc_debug,True
mpc_solve_ok,500
mpc_solve_fail,0
mpc_solve_pct,100.0
cost_state_mean,2.819606970491971
cost_state_max,7.879523176166931
cost_input_mean,0.07234948607693499
cost_input_max,0.24720360625706966
cost_total_mean,2.891956456568906
torque_scale_mean,1.0
torque_scale_min,1.0
torque_scaled_pct,0.0
ud_thrust_rms,1.3314594622689913
ui_thrust_rms,1.4355221357239012
ud_tau_phi_rms,0.6368847880658439
ui_tau_phi_rms,0.6580184181585204
ud_tau_theta_rms,0.3745753315503521
ui_tau_theta_rms,0.967609833238913
ud_tau_psi_rms,0.016956371282080992
ui_tau_psi_rms,0.0
int_err_mag_final,0.628185816848382
int_err_mag_max,0.9959311547168056
