t,t_rel,thrust,tau_phi,tau_theta,tau_psi,w0,w1,w2,w3,ud_T,ud_phi,ud_theta,ud_psi,ui_T,ui_phi,ui_theta,ui_psi,ut_T,ut_phi,ut_theta,ut_psi,torque_scale,cost_state,cost_input,solve_ok,int_err_x,int_err_y,int_err_z
7.062000,0.012000,14.941020,0.000000,-0.000000,-0.000000,661.017806,661.017763,661.017823,661.017704,-1.677618,-0.000002,-0.000001,-0.000000,1.903638,0.000003,0.000000,0.000000,14.941020,0.000000,-0.000000,-0.000000,1.000000,0.026313,0.028144,1.000000,0.000000,-0.000001,0.634546
7.088000,0.038000,14.936080,-0.000731,0.001058,-0.000000,660.805532,661.011443,660.651408,661.165458,-1.681216,-0.000734,0.001057,-0.000000,1.902296,0.000003,0.000001,0.000000,14.936080,-0.000731,0.001058,-0.000000,1.000000,0.026448,0.028265,1.000000,0.000000,-0.000001,0.634099
7.105000,0.055000,14.886489,-0.000411,0.000705,-0.000000,659.733556,659.887252,659.646843,659.973910,-1.729424,-0.000413,0.000704,-0.000000,1.900913,0.000002,0.000001,0.000000,14.886489,-0.000411,0.000705,-0.000000,1.000000,0.027997,0.029909,1.000000,0.000000,-0.000001,0.633638
7.124000,0.074000,14.902099,-0.001153,0.001836,-0.000011,659.969035,660.351708,659.717704,660.586217,-1.712433,-0.001155,0.001834,-0.000011,1.899532,0.000002,0.000001,0.000000,14.902099,-0.001153,0.001836,-0.000011,1.000000,0.027514,0.029325,1.000000,0.000001,-0.000001,0.633177
7.143000,0.093000,14.956855,-0.001750,0.002934,-0.000014,661.058260,661.688200,660.679287,662.045291,-1.656322,-0.001751,0.002931,-0.000014,1.898177,0.000001,0.000003,0.000000,14.956855,-0.001750,0.002934,-0.000014,1.000000,0.025843,0.027435,1.000000,0.000001,-0.000000,0.632726
7.162000,0.112000,14.941588,-0.002149,0.003831,-0.000017,660.610562,661.462059,660.145663,661.901591,-1.670218,-0.002147,0.003826,-0.000017,1.896806,-0.000002,0.000005,0.000000,14.941588,-0.002149,0.003831,-0.000017,1.000000,0.026327,0.027898,1.000000,0.000003,0.000001,0.632269
7.186000,0.136000,14.934085,-0.005066,0.008482,-0.000015,659.959044,661.779135,658.878845,662.833204,-1.676342,-0.005058,0.008470,-0.000015,1.895427,-0.000008,0.000012,0.000000,14.934085,-0.005066,0.008482,-0.000015,1.000000,0.026629,0.028111,1.000000,0.000006,0.000004,0.631809
7.203000,0.153000,14.931030,-0.001267,0.003683,-0.000026,660.312320,661.300109,660.026650,661.546686,-1.678012,-0.001252,0.003665,-0.000026,1.894042,-0.000015,0.000019,0.000000,14.931030,-0.001267,0.003683,-0.000026,1.000000,0.026731,0.028159,1.000000,0.000009,0.000007,0.631347
7.224000,0.174000,14.929652,-0.001005,0.003547,-0.000046,660.284419,661.281622,660.040044,661.457810,-1.677999,-0.000980,0.003518,-0.000046,1.892651,-0.000025,0.000029,0.000000,14.929652,-0.001005,0.003547,-0.000046,1.000000,0.026873,0.028158,1.000000,0.000014,0.000012,0.630884
7.243000,0.193000,14.928916,-0.001710,0.004567,-0.000136,660.200334,661.399552,659.743724,661.654335,-1.677338,-0.001671,0.004524,-0.000136,1.891254,-0.000039,0.000043,0.000000,14.928916,-0.001710,0.004567,-0.000136,1.000000,0.027036,0.028137,1.000000,0.000022,0.000019,0.630418
7.261000,0.211000,14.928495,-0.001474,0.004300,-0.000143,660.213865,661.372225,659.802497,661.572293,-1.676356,-0.001416,0.004237,-0.000143,1.889851,-0.000058,0.000063,0.000000,14.928495,-0.001474,0.004300,-0.000143,1.000000,0.027231,0.028104,1.000000,0.000031,0.000029,0.629950
7.283000,0.233000,14.885859,-0.001970,0.004821,-0.000101,659.217671,660.448988,658.730469,660.786423,-1.717553,-0.001888,0.004732,-0.000101,1.888412,-0.000082,0.000088,0.000000,14.885859,-0.001970,0.004821,-0.000101,1.000000,0.028809,0.029502,1.000000,0.000044,0.000041,0.629471
7.305000,0.255000,14.949314,-0.002134,0.005333,-0.000087,660.548909,661.916865,660.037814,662.298627,-1.652695,-0.002020,0.005211,-0.000087,1.887009,-0.000114,0.000122,0.000000,14.949314,-0.002134,0.005333,-0.000087,1.000000,0.027145,0.027317,1.000000,0.000061,0.000057,0.629003
7.322000,0.272000,14.950554,-0.002527,0.006301,-0.000055,660.441721,662.055149,659.869858,662.544153,-1.650046,-0.002374,0.006138,-0.000055,1.885600,-0.000153,0.000164,0.000000,14.950554,-0.002527,0.006301,-0.000055,1.000000,0.027470,0.027231,1.000000,0.000082,0.000077,0.628533
7.342000,0.292000,14.932502,-0.001546,0.005158,-0.000009,660.117038,661.547291,659.784566,661.866013,-1.666675,-0.001345,0.004943,-0.000009,1.884177,-0.000201,0.000215,0.000000,14.932502,-0.001546,0.005158,-0.000009,1.000000,0.028452,0.027781,1.000000,0.000108,0.000101,0.628059
7.361000,0.311000,14.939986,-0.000984,0.005244,0.000006,660.203433,661.780724,660.000368,661.992627,-1.657772,-0.000724,0.004966,0.000006,1.882758,-0.000260,0.000278,0.000000,14.939986,-0.000984,0.005244,0.000006,1.000000,0.028716,0.027485,1.000000,0.000139,0.000130,0.627586
