t,t_rel,thrust,tau_phi,tau_theta,tau_psi,w0,w1,w2,w3,ud_T,ud_phi,ud_theta,ud_psi,ui_T,ui_phi,ui_theta,ui_psi,ut_T,ut_phi,ut_theta,ut_psi,torque_scale,cost_state,cost_input,solve_ok,int_err_x,int_err_y,int_err_z
6.962000,0.018000,14.889587,-0.000000,-0.000000,0.000000,659.879087,659.879004,659.879089,659.879007,-1.847517,-0.000003,0.000001,0.000000,2.022104,0.000003,-0.000002,0.000000,14.889587,-0.000000,-0.000000,0.000000,1.000000,0.031803,0.034133,1.000000,-0.000001,-0.000002,0.674035
6.983000,0.039000,14.923033,-0.000000,0.000263,0.000000,660.574909,660.664612,660.574903,660.664623,-1.812632,-0.000004,0.000265,0.000000,2.020665,0.000003,-0.000002,0.000000,14.923033,-0.000000,0.000263,0.000000,1.000000,0.030706,0.032856,1.000000,-0.000001,-0.000002,0.673555
7.004000,0.060000,14.920664,0.000000,0.000970,0.000000,660.402188,660.732424,660.402193,660.732423,-1.813545,-0.000003,0.000971,0.000000,2.019209,0.000003,-0.000001,0.000000,14.920664,0.000000,0.000970,0.000000,1.000000,0.030818,0.032890,1.000000,-0.000001,-0.000002,0.673070
7.021000,0.077000,14.896559,-0.000000,0.001921,0.000000,659.706150,660.360731,659.706147,660.360738,-1.836165,-0.000003,0.001922,0.000000,2.017724,0.000003,-0.000001,0.000000,14.896559,-0.000000,0.001921,0.000000,1.000000,0.031647,0.033715,1.000000,-0.000000,-0.000002,0.672575
7.045000,0.101000,14.945318,0.000001,0.005238,0.000000,660.220995,662.003490,660.221229,662.003262,-1.785932,-0.000002,0.005236,0.000000,2.016250,0.000003,0.000002,0.000000,14.945318,0.000001,0.005238,0.000000,1.000000,0.030094,0.031898,1.000000,0.000001,-0.000002,0.672083
7.065000,0.121000,14.898730,0.000001,0.003408,0.000000,659.500540,660.662200,659.500683,660.662062,-1.831010,-0.000003,0.003404,0.000000,2.014740,0.000003,0.000004,0.000000,14.898730,0.000001,0.003408,0.000000,1.000000,0.031627,0.033527,1.000000,0.000002,-0.000002,0.671580
7.081000,0.137000,14.899844,0.000003,0.004061,0.000000,659.413656,660.798195,659.414338,660.797519,-1.828375,-0.000000,0.004052,0.000000,2.013219,0.000003,0.000008,0.000000,14.899844,0.000003,0.004061,0.000000,1.000000,0.031617,0.033431,1.000000,0.000004,-0.000002,0.671073
7.104000,0.160000,14.908433,0.000015,0.004518,0.000000,659.524882,661.067270,659.528120,661.064044,-1.818255,0.000012,0.004503,0.000000,2.011688,0.000003,0.000015,0.000000,14.908433,0.000015,0.004518,0.000000,1.000000,0.031392,0.033063,1.000000,0.000008,-0.000002,0.670563
7.121000,0.177000,14.915482,0.000016,0.003835,0.000000,659.797448,661.107114,659.800831,661.103738,-1.809665,0.000013,0.003810,0.000000,2.010147,0.000003,0.000025,0.000000,14.915482,0.000016,0.003835,0.000000,1.000000,0.031227,0.032750,1.000000,0.000013,-0.000002,0.670049
7.142000,0.198000,14.967442,0.000053,0.005300,0.000000,660.694666,662.507914,660.705934,662.496989,-1.756188,0.000049,0.005261,0.000000,2.008630,0.000003,0.000039,0.000000,14.967442,0.000053,0.005300,0.000000,1.000000,0.029587,0.030845,1.000000,0.000020,-0.000002,0.669543
7.163000,0.219000,14.913623,0.000055,0.004771,0.000000,659.592462,661.229266,659.604331,661.217778,-1.808442,0.000052,0.004712,0.000000,2.007066,0.000003,0.000059,0.000000,14.913623,0.000055,0.004771,0.000000,1.000000,0.031437,0.032707,1.000000,0.000029,-0.000002,0.669022
7.181000,0.237000,14.969447,0.000099,0.006690,0.000000,660.497563,662.792906,660.518614,662.772239,-1.751086,0.000096,0.006605,0.000000,2.005533,0.000003,0.000085,0.000000,14.969447,0.000099,0.006690,0.000000,1.000000,0.029679,0.030667,1.000000,0.000042,-0.000002,0.668511
7.202000,0.258000,14.958133,0.000127,0.006562,0.000000,660.265883,662.524526,660.292665,662.498024,-1.760849,0.000123,0.006444,0.000000,2.003982,0.000003,0.000118,0.000000,14.958133,0.000127,0.006562,0.000000,1.000000,0.030182,0.031010,1.000000,0.000059,-0.000002,0.667994
7.224000,0.280000,14.968126,0.000187,0.004970,0.000000,660.751923,662.481172,660.791423,662.441780,-1.749308,0.000184,0.004810,0.000000,2.002434,0.000003,0.000160,0.000000,14.968126,0.000187,0.004970,0.000000,1.000000,0.029994,0.030603,1.000000,0.000080,-0.000002,0.667478
7.243000,0.299000,14.954311,0.000222,0.005583,-0.000000,660.337991,662.284068,660.384790,662.237334,-1.761557,0.000219,0.005372,-0.000000,2.000869,0.000003,0.000212,0.000000,14.954311,0.000222,0.005583,-0.000000,1.000000,0.030608,0.031034,1.000000,0.000106,-0.000002,0.666956
7.264000,0.320000,14.932412,0.000203,0.003851,-0.000001,660.150504,661.504119,660.192637,661.460795,-1.781868,0.000199,0.003576,-0.000001,1.999281,0.000003,0.000275,0.000000,14.932412,0.000203,0.003851,-0.000001,1.000000,0.031551,0.031752,1.000000,0.000138,-0.000002,0.666427
7.282000,0.338000,14.984713,0.000462,0.003654,-0.000002,661.314498,662.653703,661.410254,662.554802,-1.728006,0.000459,0.003304,-0.000002,1.997719,0.000003,0.000351,0.000000,14.984713,0.000462,0.003654,-0.000002,1.000000,0.030141,0.029861,1.000000,0.000175,-0.000002,0.665906
7.304000,0.360000,14.976545,0.000499,0.003759,-0.000002,661.112288,662.494951,661.215780,662.388384,-1.734597,0.000496,0.003318,-0.000002,1.996143,0.000003,0.000441,0.000000,14.976545,0.000499,0.003759,-0.000002,1.000000,0.030692,0.030089,1.000000,0.000220,-0.000002,0.665381
7.323000,0.379000,14.978392,0.000677,0.001993,-0.000002,661.434374,662.254415,661.575817,662.110895,-1.731170,0.000674,0.001447,-0.000002,1.994562,0.000003,0.000546,0.000000,14.978392,0.000677,0.001993,-0.000002,1.000000,0.030965,0.029970,1.000000,0.000273,-0.000002,0.664854
7.342000,0.398000,14.998555,0.000761,0.003084,-0.000002,661.685761,662.893591,661.844722,662.732192,-1.709434,0.000758,0.002415,-0.000002,1.992989,0.000003,0.000669,0.000000,14.998555,0.000761,0.003084,-0.000002,1.000000,0.030684,0.029222,1.000000,0.000334,-0.000002,0.664330
7.363000,0.419000,15.019291,0.000908,0.012522,-0.000005,660.524450,664.965576,660.712337,664.771756,-1.687127,0.000904,0.011689,-0.000005,1.991419,0.000003,0.000833,0.000000,15.019291,0.000908,0.012522,-0.000005,1.000000,0.031048,0.028478,1.000000,0.000416,-0.000002,0.663806
7.381000,0.437000,14.993426,0.001044,-0.001228,-0.000004,662.276118,662.078706,662.492890,661.856198,-1.711409,0.001040,-0.002221,-0.000004,1.989835,0.000003,0.000994,0.000000,14.993426,0.001044,-0.001228,-0.000004,1.000000,0.031692,0.029290,1.000000,0.000497,-0.000002,0.663278
7.402000,0.458000,14.997448,0.001157,0.002830,-0.000002,661.662957,662.867581,661.905061,662.623007,-1.705802,0.001153,0.001653,-0.000002,1.988250,0.000003,0.001177,0.000000,14.997448,0.001157,0.002830,-0.000002,1.000000,0.031987,0.029098,1.000000,0.000589,-0.000002,0.662750
7.421000,0.477000,15.019185,0.001369,-0.000716,-0.000002,662.722942,662.767499,663.009391,662.478501,-1.682489,0.001365,-0.002101,-0.000002,1.986674,0.000004,0.001385,0.000000,15.019185,0.001369,-0.000716,-0.000002,1.000000,0.031931,0.028308,1.000000,0.000692,-0.000002,0.662225
7.442000,0.498000,15.027066,0.001072,-0.002028,-0.000002,663.150557,662.687468,663.374462,662.460938,-1.673035,0.001068,-0.003644,-0.000002,1.985101,0.000004,0.001615,0.000000,15.027066,0.001072,-0.002028,-0.000002,1.000000,0.032186,0.027992,1.000000,0.000808,-0.000002,0.661700
7.462000,0.518000,14.988792,0.001531,-0.001209,-0.000005,662.119733,662.031125,662.438432,661.705258,-1.709705,0.001527,-0.003081,-0.000005,1.983496,0.000004,0.001872,0.000000,14.988792,0.001531,-0.001209,-0.000005,1.000000,0.033844,0.029232,1.000000,0.000936,-0.000002,0.661165
7.486000,0.542000,15.041864,0.003351,-0.006140,-0.000003,663.935026,662.556122,664.635397,661.848958,-1.655055,0.003347,-0.008292,-0.000003,1.981919,0.000005,0.002152,0.000000,15.041864,0.003351,-0.006140,-0.000003,1.000000,0.032655,0.027400,1.000000,0.001076,-0.000002,0.660640
7.501000,0.557000,15.067527,0.003023,0.002187,-0.000004,663.123556,664.498982,663.755636,663.862418,-1.627829,0.003018,-0.000277,-0.000004,1.980356,0.000005,0.002463,0.000000,15.067527,0.003023,0.002187,-0.000004,1.000000,0.032665,0.026499,1.000000,0.001232,-0.000003,0.660119
7.526000,0.582000,15.075767,0.003368,0.001862,-0.000010,663.326254,664.663725,664.026319,663.950294,-1.618035,0.003362,-0.000943,-0.000010,1.978802,0.000006,0.002805,0.000000,15.075767,0.003368,0.001862,-0.000010,1.000000,0.033006,0.026182,1.000000,0.001403,-0.000003,0.659601
7.541000,0.597000,15.087719,0.002022,0.003754,-0.000006,663.408834,665.104129,663.829162,664.676390,-1.604541,0.002015,0.000571,-0.000006,1.977260,0.000007,0.003183,0.000000,15.087719,0.002022,0.003754,-0.000006,1.000000,0.033467,0.025746,1.000000,0.001592,-0.000003,0.659087
7.562000,0.618000,15.113426,0.004091,0.002293,-0.000004,664.005128,665.638008,664.859846,664.778446,-1.577318,0.004083,-0.001299,-0.000004,1.975744,0.000008,0.003592,0.000000,15.113426,0.004091,0.002293,-0.000004,1.000000,0.033301,0.024881,1.000000,0.001796,-0.000004,0.658581
7.582000,0.638000,15.061248,0.002818,-0.001009,-0.000009,663.550461,663.800198,664.135197,663.201769,-1.627950,0.002808,-0.005041,-0.000009,1.974198,0.000009,0.004033,0.000000,15.061248,0.002818,-0.001009,-0.000009,1.000000,0.035277,0.026506,1.000000,0.002016,-0.000005,0.658066
